,Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI,fips
424,2006,ILLINOIS,NORTHEAST,LA SALLE,93.0,3.4,498.875,498.875,119.0,74.5,10.0,19.33333333,3.833333333,2.75,125.25,16.25,153.5,19.5,14.2,20.0,-21.8,249.66666669999998,207.5,52.63333333,36.95,-1.425,-2.35,-4.975,-8.625,-11.25,-0.55,-2.475,-4.7,-8.2,-9.55,3190.0,3190.0,996.85,418.8333333,10.995,16.67,5.3175,0.322196207,0.181030209,264.3190487,0.29242834,0.30365202,0.19201077100000002,0.334361274,0.010685958999999998,17099
425,2005,ILLINOIS,NORTHEAST,LA SALLE,83.0,3.24,630.9,630.9,104.66666670000001,59.83333333,2.666666667,37.66666667,6.666666667,8.0,133.25,43.5,170.25,42.0,11.8,20.75,-21.7,156.66666669999998,107.66666670000001,41.5,39.575,-0.975,-2.625,-10.7,-10.7,-10.7,-2.075,-2.475,-5.275,-7.5,-9.725,3203.875,3203.875,592.65,468.66666669999995,10.9,16.98,4.8175,0.314403989,0.177970606,331.9022418,0.267783998,0.262246667,0.190353125,0.337005723,0.006138696,17099
426,2004,ILLINOIS,NORTHEAST,LA SALLE,68.0,3.19,357.025,357.025,114.0,71.75,7.0,39.28571429,7.75,10.5,127.75,42.0,159.0,3.0,11.6,20.8,-22.925,123.42857140000001,107.625,59.125,33.0,-1.525,-2.2,-4.4,-8.2,-10.275,-0.825,-3.175,-6.075,-8.05,-9.55,3344.85,3344.85,884.85,481.125,10.0975,15.978,4.35,0.329646614,0.180079102,309.4026753,0.285626396,0.315116931,0.224656878,0.339662251,0.014046372,17099
427,2003,ILLINOIS,NORTHEAST,LA SALLE,91.0,3.2,409.8,409.8,112.1428571,61.85714286,9.428571429,28.33333333,7.142857143,6.8,134.2,45.8,155.2,16.4,9.833333332999999,18.33333333,-22.34,122.5,123.8571429,45.27142857,35.78,-3.0,-4.32,-6.1,-7.24,-11.46,-0.56,-2.54,-4.64,-10.78,-12.0,3587.28,3587.28,821.0428571,526.8571429,9.756,15.874,3.642,0.305152703,0.175639845,238.7632268,0.263035962,0.291634567,0.147591551,0.345431344,0.000356509,17099
428,2002,ILLINOIS,NORTHEAST,LA SALLE,78.0,3.01,588.74,588.74,106.16666670000001,58.5,5.333333333,30.0,8.666666667000001,2.0,141.8,26.8,145.8,33.2,7.4,20.6,-21.0,218.4,187.16666669999998,85.06666667,36.14,-1.0,-3.1,-4.4,-8.68,-10.68,-0.8,-4.22,-4.76,-8.78,-10.0,3091.66,3091.66,724.55,682.1666667000001,10.454,16.278,4.626,0.33817163899999997,0.188892493,313.715456,0.273737771,0.299974753,0.246985846,0.345757349,0.018743057,17099
429,2001,ILLINOIS,NORTHEAST,LA SALLE,69.0,2.49,487.7,487.7,127.33333329999999,74.5,9.833333332999999,33.0,3.5,4.6,122.0,35.6,157.4,21.2,16.2,21.16666667,-20.56,294.8,58.83333333,59.1,35.12,-0.9,-2.32,-5.8,-7.8,-9.78,-1.9,-2.78,-6.08,-8.22,-9.66,3660.925,3660.925,984.8166667000002,209.83333330000002,10.894,16.748,5.04,0.306040049,0.168843319,257.9476435,0.302012605,0.304704613,0.202895386,0.330502757,0.016950246999999998,17099
430,2000,ILLINOIS,NORTHEAST,LA SALLE,72.0,2.09,433.4,433.4,126.0,71.0,7.8,50.5,11.5,18.5,130.0,52.0,164.66666669999998,6.0,18.5,20.83333333,-25.825,387.5,201.25,50.42,35.93333333,-2.2,-3.45,-4.85,-7.65,-11.275,-0.975,-2.925,-4.7,-7.375,-9.575,3170.666667,3170.666667,903.12,996.5,9.82,15.63,4.085,0.338789251,0.18719870800000002,243.22924249999997,0.268597089,0.293054961,0.18342318800000001,0.334847622,0.016404733,17099
431,2020,ILLINOIS,NORTHEAST,MCHENRY,70.7,5.39,481.5,481.5,116.375,70.875,12.0,50.0,10.0,3.0,154.0,27.0,142.0,27.0,13.0,13.0,-23.9,194.66666669999998,123.66666670000001,57.2125,36.1,-1.1,-3.3,-5.0,-6.7,-11.1,-0.6,-3.3,-6.7,-6.7,-12.2,3599.2,3599.2,1048.625,659.0,9.93,15.65,4.21,0.43487827100000004,0.24543368,390.612362,0.311821693,0.33737276899999996,0.305646368,0.38569529399999997,0.011912107,17111
432,2018,ILLINOIS,NORTHEAST,MCHENRY,74.1,4.77,561.7,561.7,127.16666670000001,82.16666667,11.66666667,25.28472222,18.5,16.0,164.0,46.0,143.0,30.0,14.66666667,12.5,-26.7,164.3171296,262.0,97.66666667,37.2,-1.7,-2.8,-5.0,-7.8,-10.6,-3.9,-3.9,-4.4,-10.0,-10.0,3798.0,3798.0,1212.4285710000001,1227.0,9.07,14.66,3.48,0.40259465299999997,0.229778801,212.18296899999999,0.320768652,0.34172340100000004,0.270333662,0.353037861,0.026842797999999998,17111
433,2016,ILLINOIS,NORTHEAST,MCHENRY,91.8,4.09,473.4,473.4,114.25,69.75,6.5,48.0,9.0,15.0,133.0,51.0,153.0,10.0,7.0,7.0,-26.7,178.0,127.0,56.7,32.8,0.0,-3.9,-6.1,-8.3,-9.4,-0.6,-3.3,-6.7,-6.7,-12.8,3315.95,3315.95,900.32,747.0,9.99,15.46,4.52,0.47010321299999996,0.27661114600000003,356.942219,0.305621356,0.320311351,0.254679362,0.348735674,0.035267976,17111
434,2015,ILLINOIS,NORTHEAST,MCHENRY,69.4,3.85,321.2,321.2,116.25,80.5,10.75,66.5,11.0,25.0,136.0,54.0,140.0,2.0,13.33333333,7.0,-25.6,410.5,229.0,58.35,32.2,-3.3,-3.3,-4.4,-6.7,-14.4,-0.6,-3.9,-6.7,-6.7,-10.6,4104.2,4104.2,1113.84,1022.0,8.86,14.55,3.18,0.41857289,0.239017932,406.0373003,0.294441283,0.31155061300000003,0.19480696,0.330702123,0.029742011000000002,17111
435,2014,ILLINOIS,NORTHEAST,MCHENRY,71.0,4.98,270.2,270.2,128.6666667,70.33333333,7.666666667,50.74637681,15.0,34.0,163.0,82.0,126.0,0.0,24.66666667,21.0,-28.9,277.17391299999997,229.0,62.8,31.1,-1.1,-2.2,-5.0,-6.7,-9.4,0.0,-5.0,-5.0,-7.8,-9.4,4588.5,4588.5,968.575,1290.0,6.52,11.97,1.07,0.42136112,0.240970878,318.0768423,0.31005251,0.320574009,0.18446723199999998,0.33179220600000003,0.042237038,17111
436,2013,ILLINOIS,NORTHEAST,MCHENRY,69.1,6.52,357.46666669999996,357.46666669999996,132.8,82.2,8.2,41.38666667,10.06923077,12.33333333,152.0,65.66666667,136.0,11.66666667,28.5,18.66666667,-22.23333333,225.2,195.0153846,106.06,34.8,-0.566666667,-3.133333333,-4.966666667,-7.933333332999999,-11.83333333,-1.466666667,-2.4,-5.166666667,-7.4,-10.0,3891.8,3891.8,1062.816667,795.7826922999999,8.0,13.55666667,2.44,0.407866767,0.23923928100000003,252.8571501,0.319299894,0.330069171,0.178907564,0.332074255,0.046991035,17111
437,2012,ILLINOIS,NORTHEAST,MCHENRY,86.4,7.13,558.3,558.3,101.66666670000001,58.5,3.333333333,28.0,6.0,1.0,137.0,28.33333333,148.0,39.0,17.6,14.33333333,-18.86666667,152.0,139.5,56.58333333,39.03333333,-0.933333333,-2.4,-5.933333332999999,-7.8,-11.46666667,-1.1,-2.2,-7.966666667,-7.966666667,-9.833333332999999,3156.9,3156.9,654.1833333,450.5,10.85,16.78333333,4.92,0.451942336,0.271625901,400.8663421,0.278222735,0.28505783,0.17277071600000002,0.325817149,0.004994988,17111
438,2011,ILLINOIS,NORTHEAST,MCHENRY,78.6,6.55,397.9,397.9,116.4,71.2,10.8,40.0,8.0,8.0,143.0,52.0,117.0,11.0,24.4,15.16666667,-25.0,508.0,439.0,91.34,35.6,0.0,-2.8,-5.0,-6.7,-12.8,0.0,-2.2,-6.7,-6.7,-9.4,4020.05,4020.05,1103.55,867.0,8.73,13.69,3.77,0.43320293299999996,0.250153538,296.9804742,0.31885864199999997,0.314770379,0.204094076,0.329849906,0.035126365,17111
439,2010,ILLINOIS,NORTHEAST,MCHENRY,71.0,5.52,476.25,476.25,112.0,67.5,7.666666667,89.66666667,11.6,13.0,144.0,72.0,150.5,10.5,23.0,16.5,-23.05,304.6666667,141.2,80.23333333,33.35,0.0,-2.8,-5.8,-7.5,-9.15,-0.85,-3.05,-5.8,-8.9,-11.7,3693.5,3693.5,891.6333332999999,803.4,9.26,14.94,3.59,0.438289279,0.280731104,377.95975960000004,0.312946552,0.310664218,0.27760334,0.33275939600000004,0.040642479,17111
440,2009,ILLINOIS,NORTHEAST,MCHENRY,65.0,4.04,190.0,190.0,130.2,82.8,12.4,64.75,15.8,14.0,142.0,65.0,116.0,3.0,26.8,10.8,-30.6,266.75,193.2,48.16,33.9,-2.2,-2.2,-4.4,-8.9,-8.9,-0.6,-2.2,-4.4,-7.8,-10.0,4108.8,4108.8,1093.46,1152.4,7.75,13.02,2.48,0.387235341,0.224040404,271.0897716,0.33996836799999997,0.344135532,0.247839532,0.325583673,0.034412637999999995,17111
441,2008,ILLINOIS,NORTHEAST,MCHENRY,68.0,5.89,272.5,272.5,130.6,87.0,11.4,84.66666667,23.4,26.0,148.0,70.0,136.0,1.0,26.0,20.25,-23.3,356.0,195.2,64.88,33.3,-0.6,-2.8,-4.4,-6.7,-10.0,-2.8,-2.8,-5.0,-7.8,-10.0,4006.9,4006.9,1163.533333,2000.6,7.66,13.03,2.28,0.41077773,0.231418473,326.1218477,0.321154571,0.315267111,0.21362302100000002,0.32310863300000003,0.03769522,17111
442,2007,ILLINOIS,NORTHEAST,MCHENRY,63.0,5.37,401.3,401.3,120.0,71.4,12.4,78.6,19.0,17.0,142.0,72.0,148.0,3.0,40.66666667,31.33333333,-25.6,259.2,161.6,87.26,33.3,-2.2,-2.2,-7.2,-7.2,-8.9,-3.3,-3.3,-4.4,-6.7,-8.9,3829.0,3829.0,1135.78,1366.2,8.89,14.19,3.58,0.457352166,0.255207702,321.728202,0.287811695,0.297768026,0.2338,0.325458452,0.033067036,17111
443,2006,ILLINOIS,NORTHEAST,MCHENRY,81.0,3.4,337.8,337.8,130.25,83.0,7.0,24.25,6.0,4.0,135.0,22.0,131.0,10.0,48.33333333,23.5,-23.3,266.75,178.25,50.225,35.0,-2.8,-2.8,-5.6,-8.3,-13.9,-3.9,-3.9,-4.4,-6.7,-10.6,3585.2,3585.2,998.06,656.25,9.43,14.53,4.32,0.451293647,0.241827768,387.8616412,0.303856382,0.300704417,0.17457136,0.327757764,0.022457935,17111
444,2005,ILLINOIS,NORTHEAST,MCHENRY,67.0,3.24,500.55,500.55,100.0,58.66666667,3.666666667,75.0,13.5,14.5,138.5,57.0,148.5,25.5,28.5,23.75,-22.8,273.0,188.5,49.36666667,36.7,-2.5,-3.05,-7.5,-10.85,-10.85,-0.3,-3.6,-4.7,-7.25,-9.75,3463.15,3463.15,654.6,1110.5,9.475,15.055,3.905,0.45027965600000003,0.257251317,411.68932110000003,0.272018374,0.270569719,0.165329821,0.329497102,0.017555179,17111
445,2004,ILLINOIS,NORTHEAST,MCHENRY,61.0,3.19,258.0,258.0,107.5,66.0,8.25,42.5,8.4,15.0,126.0,51.0,149.0,4.0,41.25,23.25,-24.4,171.5,129.8,49.325,32.2,0.0,-2.8,-4.4,-8.9,-8.9,-2.2,-2.2,-6.1,-9.4,-9.4,3654.9,3654.9,895.775,601.4,9.0,14.88,3.11,0.437921105,0.258310427,376.34033930000004,0.285385188,0.32581039,0.20730964899999998,0.330432807,0.026176973,17111
446,2003,ILLINOIS,NORTHEAST,MCHENRY,75.0,3.2,490.9466092,490.9466092,91.0,56.0,6.5,21.0,7.0,5.555367232,117.6435028,36.64638889,168.0916667,20.63861111,28.75,18.0,-21.32449153,127.0,103.0,49.4,36.38144444,-1.563022599,-3.126694915,-5.377966102,-7.611896552,-10.18437107,-0.931610169,-3.1353672319999997,-6.149350282,-8.60579096,-11.31432203,3231.937515,3231.937515,719.25,407.5,10.97138218,16.92445,5.140966102,0.38220697299999995,0.22466809899999998,248.18633230000003,0.254055602,0.300166359,0.178499377,0.327870398,0.010164221999999999,17111
447,2002,ILLINOIS,NORTHEAST,MCHENRY,69.0,3.01,731.4263399,731.4263399,86.33333333,58.33333333,9.0,25.66666667,5.0,1.041666667,123.2339744,19.07767296,155.7632075,43.76194969,58.0,23.66666667,-18.41935897,143.66666669999998,144.0,141.06666669999998,36.48289308,-1.24599359,-3.1919230769999998,-5.036955128,-7.599615385,-10.01211538,-1.48025641,-4.011923077,-5.280192308,-8.070160256,-11.00144231,3533.9,3533.9,839.5333332999999,495.33333330000005,11.97317949,17.78274843,6.170262821000001,0.454068353,0.271280024,368.76847819999995,0.289497993,0.306626828,0.24452480000000001,0.328203397,0.022260055,17111
448,2001,ILLINOIS,NORTHEAST,MCHENRY,74.0,2.49,590.7560185,590.7560185,112.66666670000001,71.66666667,7.666666667,60.0,3.0,3.149707602,113.51374270000001,26.48479532,166.828655,27.60116959,58.33333333,30.66666667,-20.26157895,406.6666667,49.0,63.56666667,35.65868421,-0.643508772,-2.8990058480000003,-5.261754386000001,-7.687894737000001,-10.04216374,-1.674853801,-3.238421053,-6.277836257000001,-7.987076022999999,-9.905994152,3313.725,3313.725,942.2333332999999,205.0,11.880324400000001,17.7616345,6.072140351,0.435353238,0.258094567,381.5421101,0.298001089,0.308434459,0.21375249699999999,0.330775634,0.032454755,17111
449,2000,ILLINOIS,NORTHEAST,MCHENRY,60.0,2.09,569.5015123,569.5015123,130.0,82.0,11.0,64.33333333,19.66666667,10.77142857,120.4955357,39.4862069,174.63850569999997,15.87011494,50.66666667,24.0,-22.53458333,440.33333330000005,150.0,107.2,35.88028736,-1.642827381,-2.989613095,-5.566279762000001,-7.700476191,-10.61220238,-1.024761905,-3.326011905,-6.756279762,-8.277142857000001,-10.53574405,3538.9,3538.9,1069.6,1285.0,11.34129938,17.21472126,5.566485119,0.45898300299999995,0.272763712,303.7828034,0.278834177,0.302188894,0.188954371,0.333438014,0.018329528,17111
450,2020,ILLINOIS,NORTHEAST,WILL,69.2,5.39,531.2,531.2,118.3529412,73.58823529,8.764705882000001,21.75,10.4,1.5,135.0,25.5,147.0,17.5,5.666666667,7.0,-21.7,114.5,116.4,67.47647059,34.7,0.0,-3.3,-5.25,-7.2,-11.95,-2.2,-2.2,-5.85,-8.65,-10.6,3345.0,3345.0,1011.452632,728.2,10.795,16.045,5.545,0.41212251299999997,0.24786170600000001,425.18965710000003,0.319497674,0.33434274199999997,0.306164617,0.39086282,0.005099749000000001,17197
451,2018,ILLINOIS,NORTHEAST,WILL,76.3,4.77,613.4,613.4,125.9090909,78.54545455,7.818181817999999,39.0,11.33333333,12.0,148.5,39.5,146.5,23.0,15.66666667,12.33333333,-26.15,330.0,168.66666669999998,66.34545455,35.0,-0.3,-3.6,-6.35,-7.75,-10.55,-0.3,-2.5,-5.0,-7.5,-8.9,3472.3,3472.3,1022.707692,884.6666667000002,10.025,15.105,4.935,0.404551457,0.241585658,257.0422727,0.318960941,0.338083608,0.2931288,0.368276935,0.010848201000000002,17197
452,2017,ILLINOIS,NORTHEAST,WILL,68.8,4.59,438.5,438.5,127.8,77.8,9.9,9.5,4.5,7.0,115.0,32.0,159.0,12.0,19.66666667,29.0,-22.25,114.5,69.0,100.96,33.9,-0.3,-3.05,-7.5,-7.5,-8.9,-0.3,-2.5,-8.85,-8.85,-9.4,2998.8,2998.8,1167.281818,265.0,10.91,16.15,5.675,0.458045398,0.26333000300000003,506.8810717,0.31420626,0.330309539,0.306878251,0.383631414,0.001973879,17197
453,2014,ILLINOIS,NORTHEAST,WILL,73.5,4.98,388.9,388.9,129.5,78.5,11.92857143,66.0,16.0,25.5,138.0,72.0,134.0,1.0,17.0,14.66666667,-26.95,347.0,174.33333330000002,61.57857143,32.5,0.0,-3.35,-5.3,-6.95,-8.9,-1.4,-3.85,-6.65,-9.45,-9.45,4056.5,4056.5,1124.033333,1375.666667,8.24,13.305,3.175,0.39221699,0.242589673,369.32848010000004,0.321940583,0.334711067,0.251257468,0.35856022200000004,0.035282272,17197
454,2010,ILLINOIS,NORTHEAST,WILL,73.7,5.52,595.6,595.6,121.1428571,77.28571429,10.14285714,76.4,12.0,5.5,121.5,63.5,164.5,18.0,14.2,19.4,-22.8,213.6,139.2,76.04285714,33.6,-1.65,-3.6,-5.3,-7.5,-13.6,-1.1,-2.2,-5.0,-9.2,-10.55,3304.8,3304.8,1048.275,911.2,10.63,15.94,5.315,0.39045561799999995,0.247384094,346.722985,0.32507070899999996,0.34852033600000004,0.317232389,0.367426377,0.027428626,17197
455,2009,ILLINOIS,NORTHEAST,WILL,67.0,4.04,300.7,300.7,139.5555556,85.44444444,13.11111111,49.6,12.0,7.0,122.0,57.5,135.5,4.0,19.25,12.0,-30.0,269.2,117.33333329999999,69.26666667,34.4,-0.85,-4.2,-5.0,-15.0,-15.0,-0.3,-2.2,-4.7,-7.5,-9.7,3632.55,3632.55,1232.663636,772.8333332999999,9.38,14.47,4.29,0.381204334,0.22906605600000002,256.1658357,0.333794036,0.359084334,0.315900744,0.375827539,0.026621931,17197
456,2008,ILLINOIS,NORTHEAST,WILL,69.0,5.89,420.05,420.05,137.0,80.85714286,10.42857143,51.25,13.57142857,13.5,137.0,52.5,146.5,3.0,8.2,12.0,-22.8,209.75,150.28571430000002,80.77142857,33.9,-1.15,-2.8,-5.55,-6.95,-10.0,0.0,-2.5,-5.3,-8.9,-10.6,3533.25,3533.25,1175.25,1007.857143,9.35,14.61,4.095,0.384774403,0.22845410800000002,327.17243360000003,0.320049139,0.337856748,0.279748572,0.362870976,0.02705346,17197
457,2007,ILLINOIS,NORTHEAST,WILL,49.0,5.37,602.25,602.25,123.75,81.5,9.0,45.75,12.25,10.0,130.5,52.5,169.5,15.5,9.25,15.0,-23.6,222.5,172.5,104.05,34.15,-0.3,-3.3,-5.0,-6.95,-15.0,-0.3,-4.15,-6.1,-7.75,-9.15,3307.95,3307.95,1127.6,901.5,10.69,15.845,5.535,0.421329894,0.24043126899999998,298.8094986,0.309707373,0.31664837,0.262173724,0.37079613,0.023291503999999998,17197
458,2006,ILLINOIS,NORTHEAST,WILL,77.0,3.4,468.85,468.85,126.75,78.75,13.25,11.8,4.25,2.0,111.5,13.0,150.5,17.0,11.25,20.0,-21.4,91.6,101.75,70.75,35.55,-0.55,-2.8,-5.25,-7.75,-10.3,-2.25,-3.05,-5.0,-8.05,-10.0,3045.9,3045.9,1198.28,331.75,11.115,16.205,6.03,0.417291244,0.238542767,345.9788775,0.31665003,0.328956357,0.25148737,0.355517399,0.012281285,17197
459,2005,ILLINOIS,NORTHEAST,WILL,80.0,3.24,649.1,649.1,103.66666670000001,63.33333333,5.0,39.33333333,12.33333333,4.0,125.0,40.0,159.0,31.0,7.0,15.0,-20.6,194.66666669999998,178.66666669999998,49.03333333,38.9,-1.7,-2.2,-7.2,-7.2,-10.0,-3.3,-3.3,-5.0,-8.3,-11.1,3207.5,3207.5,712.5,724.6666667000001,10.94,16.25,5.63,0.414057002,0.240502894,405.902535,0.298010322,0.29400887800000003,0.232995377,0.36125293,0.008936486,17197
460,2004,ILLINOIS,NORTHEAST,WILL,67.0,3.19,372.9,372.9,115.8,69.2,9.6,37.0,5.6,7.5,115.5,42.5,149.5,2.5,11.66666667,13.5,-23.35,127.2,105.0,75.12,32.8,-0.85,-3.9,-6.95,-8.6,-9.15,0.0,-4.7,-6.95,-8.6,-9.7,3277.9,3277.9,1013.56,422.0,10.33,15.465,5.195,0.410373046,0.230844655,385.2082917,0.301422631,0.32796873600000004,0.258598117,0.36443836399999996,0.01458065,17197
461,2003,ILLINOIS,NORTHEAST,WILL,91.0,3.2,401.65,401.65,121.5,65.0,11.0,25.25,6.0,5.5,122.5,46.0,147.0,12.5,4.4,19.66666667,-19.75,120.75,92.75,77.15,35.0,-0.55,-2.2,-4.4,-8.65,-10.3,-1.4,-2.2,-6.1,-8.05,-11.95,3542.75,3542.75,994.98,439.25,9.805,15.245,4.365,0.38050789700000004,0.22720573800000002,302.5382858,0.29084906899999996,0.320167036,0.19573935399999998,0.370266649,0.003907142,17197
462,2002,ILLINOIS,NORTHEAST,WILL,59.0,3.01,612.1,612.1,106.25,63.0,4.75,31.5,8.0,2.0,122.5,27.5,142.0,27.5,3.0,16.66666667,-23.35,165.0,142.25,72.6,35.85,-0.55,-2.75,-5.8,-7.75,-10.0,-1.95,-4.15,-4.4,-10.0,-10.0,3174.0,3174.0,788.875,569.25,10.74,15.975,5.515,0.412508114,0.246158408,366.63723039999996,0.293732813,0.321851951,0.271195052,0.370413137,0.010633321999999999,17197
463,2001,ILLINOIS,NORTHEAST,WILL,71.0,2.49,507.3,507.3,119.2,73.6,7.6,40.5,3.6,3.5,116.5,39.0,142.0,22.5,18.0,23.0,-20.25,317.5,60.6,72.54,35.55,-0.3,-3.3,-5.25,-7.5,-10.85,-1.7,-3.05,-6.4,-7.5,-9.45,3634.8,3634.8,911.74,229.6,10.89,16.355,5.435,0.387538175,0.216971348,348.23803799999996,0.311763138,0.315457626,0.221833837,0.35283927600000003,0.022400972,17197
464,2000,ILLINOIS,NORTHEAST,WILL,70.0,2.09,437.8,437.8,107.75,69.5,11.75,48.25,11.25,16.0,123.0,55.0,159.0,6.0,6.5,8.666666667000001,-23.9,362.0,205.5,59.375,33.9,-1.7,-2.8,-5.6,-7.8,-11.1,-2.8,-2.8,-4.4,-7.2,-9.4,3015.6,3015.6,1011.05,1147.0,10.02,15.36,4.69,0.426062561,0.253405806,299.29860210000004,0.29568465899999996,0.30809392399999996,0.205563422,0.35548873,0.020263593,17197
465,2020,ILLINOIS,NORTHWEST,BUREAU,78.8,5.39,518.1666667,518.1666667,90.33333333,68.0,8.666666667000001,29.0,10.66666667,4.0,138.66666669999998,26.0,146.33333330000002,18.66666667,15.0,31.0,-23.33333333,127.0,118.66666670000001,44.96666667,34.43333333,-0.566666667,-3.3,-6.1333333329999995,-7.766666667000001,-11.5,-1.8333333330000001,-3.5,-5.166666667,-11.3,-11.3,3446.666667,3446.666667,926.0666667000002,785.0,10.49,16.03,4.9566666669999995,0.352365449,0.20279140199999998,379.80354520000003,0.312053652,0.32596600800000003,0.27477194899999996,0.374422531,0.006974718,17011
466,2019,ILLINOIS,NORTHWEST,BUREAU,61.4,5.06,500.9333333000001,500.9333333000001,134.66666669999998,99.33333333,14.0,44.0,16.5,13.33333333,143.66666669999998,53.33333333,144.0,13.66666667,14.0,43.0,-32.23333333,330.0,171.5,113.63333329999999,34.4,-0.2,-4.833333333,-7.4,-9.066666667,-10.0,-0.7666666670000001,-2.9666666669999997,-5.0,-8.166666667000001,-8.9,3799.3666670000002,3799.3666670000002,1383.133333,1165.0,9.386666667,14.61,4.16,0.355085096,0.194610719,402.2433362,0.34089695,0.372392244,0.327556699,0.37127174799999996,0.018540239,17011
467,2018,ILLINOIS,NORTHWEST,BUREAU,72.8,4.77,589.2333332999999,589.2333332999999,109.66666670000001,83.0,9.333333332999999,42.0,14.0,17.33333333,157.33333330000002,43.66666667,149.66666669999998,19.33333333,27.0,34.0,-28.86666667,330.0,241.5,60.26666667,35.4,-0.4,-2.933333333,-5.0,-9.6,-9.6,-2.233333333,-2.4,-5.9,-8.866666667,-9.233333333,3625.95,3625.95,1028.766667,1135.5,9.563333333,14.98666667,4.136666667,0.336498401,0.19979973899999998,241.9782044,0.307334176,0.309097873,0.225765267,0.35567561700000005,0.018900192,17011
468,2017,ILLINOIS,NORTHWEST,BUREAU,90.4,4.59,373.0,373.0,99.66666667,70.0,10.0,12.0,6.5,8.0,127.0,32.0,162.0,9.0,29.0,43.0,-23.3,178.0,109.5,99.56666667,33.3,-2.2,-2.2,-8.9,-8.9,-8.9,0.0,-3.3,-10.0,-10.0,-10.0,3079.1,3079.1,1087.833333,366.5,10.45,15.98,4.92,0.36055859100000004,0.18004564,473.7673522,0.288382559,0.305221438,0.24614950800000002,0.36367305899999997,0.007990156,17011
469,2010,ILLINOIS,NORTHWEST,BUREAU,59.5,5.52,637.0333333,637.0333333,118.33333329999999,78.66666667,9.0,80.0,14.75,15.0,127.33333329999999,68.66666667,165.0,27.0,15.75,31.25,-23.7,287.6666667,176.5,53.7,35.0,-0.4,-3.333333333,-5.166666667,-7.766666667000001,-11.26666667,-0.36666666700000006,-2.933333333,-4.4,-6.8666666670000005,-12.2,3395.2,3395.2,1013.866667,1116.5,10.36,15.99333333,4.726666667,0.313432038,0.18975008100000001,283.6443364,0.318626976,0.3360896,0.32015846,0.37150992,0.042744767999999995,17011
470,2009,ILLINOIS,NORTHWEST,BUREAU,61.0,4.04,292.6333333,292.6333333,133.6666667,92.0,16.33333333,57.33333333,15.75,10.66666667,124.0,55.33333333,133.0,7.0,13.0,18.66666667,-30.2,220.0,127.75,71.86666667,35.76666667,-1.133333333,-2.2,-6.833333333,-7.566666667000001,-17.23333333,-0.36666666700000006,-2.4,-4.6,-7.966666667,-10.93333333,3612.333333,3612.333333,1377.566667,1037.5,9.136666667,14.38333333,3.88,0.309825497,0.17045997,219.6932156,0.332542616,0.360130764,0.309212692,0.356454052,0.042083012999999996,17011
471,2008,ILLINOIS,NORTHWEST,BUREAU,74.0,5.89,430.0,430.0,122.0,83.0,11.0,60.33333333,15.0,18.0,134.5,57.0,150.5,6.5,9.25,17.5,-24.7,177.66666669999998,133.0,109.56666670000001,33.35,-1.95,-3.9,-7.75,-7.75,-10.0,-0.6,-2.2,-5.85,-9.75,-12.25,3555.9,3555.9,1185.833333,1037.666667,9.125,14.72,3.53,0.319290053,0.18410870399999998,273.5820446000001,0.305123463,0.313620317,0.21016556,0.329668885,0.042454375999999995,17011
472,2007,ILLINOIS,NORTHWEST,BUREAU,62.0,5.37,612.15,612.15,109.33333329999999,73.66666667,10.33333333,48.66666667,10.33333333,10.5,133.0,59.5,174.5,23.0,18.75,20.25,-23.05,220.33333330000002,101.66666670000001,73.6,34.4,-1.4,-4.45,-5.55,-7.8,-10.3,-1.7,-4.45,-6.4,-7.5,-10.0,3366.9,3366.9,1020.033333,651.3333332999999,10.635,16.22,5.06,0.330163227,0.190481205,270.0940738,0.27532475300000003,0.26870979,0.21398450100000002,0.33107999899999996,0.019260636,17011
473,2006,ILLINOIS,NORTHWEST,BUREAU,79.0,3.4,495.3,495.3,114.66666670000001,70.33333333,10.0,20.0,3.5,3.666666667,121.66666670000001,18.0,149.33333330000002,18.0,25.75,20.0,-22.4,381.0,368.5,61.06666667,37.4,-2.233333333,-3.5,-4.6,-8.866666667,-10.53333333,-1.3,-2.566666667,-5.733333332999999,-7.4,-10.36666667,3200.966667,3200.966667,980.0666667000002,602.5,10.87333333,16.31,5.44,0.325691379,0.189098858,288.2880506,0.282821654,0.294525214,0.174495691,0.32861621399999996,0.013521983999999999,17011
474,2005,ILLINOIS,NORTHWEST,BUREAU,64.0,3.24,626.5666667,626.5666667,94.66666667,55.33333333,2.0,34.0,6.666666667,8.666666667000001,131.0,45.66666667,163.66666669999998,39.66666667,16.0,9.0,-22.23333333,160.66666669999998,103.33333329999999,49.76666667,38.86666667,-0.566666667,-4.633333333,-7.933333332999999,-10.36666667,-11.3,-1.6666666669999999,-2.6,-5.366666667,-7.6,-9.833333332999999,3246.3666670000002,3246.3666670000002,575.5,485.66666669999995,10.71,16.49666667,4.926666667,0.3290313,0.184336305,338.5203747,0.266600527,0.249555865,0.17962962899999999,0.331044752,0.011840606000000002,17011
