,Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI,fips
98,2003,ILLINOIS,CENTRAL,MASON,175.0,2.42,438.7,438.7,85.0,66.0,12.0,26.8047619,17.0,8.0,146.0,47.0,163.0,25.0,44.0,14.5,-23.3,122.7228051,145.0,66.0,38.3,-0.6,-5.6,-5.6,-6.7,-8.9,-0.6,-2.8,-4.4,-7.2,-12.2,3572.0,3572.0,1040.7,1176.0,9.96,16.78,3.16,0.323686768,0.178312831,286.0105182,0.286418553,0.291756705,0.162629584,0.35326498,0.0055127019999999995,17125
99,2002,ILLINOIS,CENTRAL,MASON,139.0,2.35,668.8,668.8,80.0,56.0,8.0,11.0,6.0,1.0,153.0,22.0,157.0,59.0,57.5,38.0,-19.4,203.0,193.0,98.0,37.2,-1.1,-4.4,-4.4,-8.9,-8.9,0.0,-3.3,-4.4,-7.2,-10.6,3006.1,3006.1,953.8,470.0,11.06,17.83,4.29,0.346412979,0.19946205600000003,304.90385110000005,0.277796418,0.307521981,0.22799967699999998,0.35365311200000005,-0.008685713000000001,17125
100,2001,ILLINOIS,CENTRAL,MASON,134.0,2.04,593.9,593.9,101.0,77.0,12.0,29.0,5.0,4.0,132.0,26.0,173.0,37.0,82.5,32.0,-20.6,305.0,50.5,71.6,38.3,-0.6,-2.8,-4.4,-7.8,-8.9,0.0,-2.8,-5.6,-7.8,-10.0,3479.8,3479.8,1085.8,234.5,11.46,18.11,4.82,0.33358525,0.18392799199999998,264.6451718,0.301055768,0.30193101699999997,0.191897485,0.338086416,-8.85e-05,17125
101,2000,ILLINOIS,CENTRAL,MASON,149.0,1.91,521.7,521.7,96.0,66.5,7.5,40.0,12.0,23.0,142.0,39.0,174.0,21.0,74.5,37.5,-24.4,305.0,139.5,65.0,36.7,0.0,-3.3,-4.4,-7.8,-10.0,-1.1,-2.2,-5.0,-6.7,-10.0,2888.7,2888.7,838.55,732.0,10.46,17.17,3.75,0.35887967600000004,0.204234957,297.2966182,0.262393449,0.272293849,0.168318095,0.345077081,0.009278463,17125
102,2020,ILLINOIS,CENTRAL,MCLEAN,201.8,4.35,523.4,523.4,112.2222222,67.88888889,10.33333333,18.0,6.666666667,2.0,138.0,25.0,157.0,28.0,30.33333333,20.0,-22.2,82.5,83.0,73.94444444,36.1,-0.6,-2.2,-6.1,-7.2,-10.6,-2.2,-2.2,-4.4,-12.2,-12.2,3192.8,3192.8,999.7,492.0,11.01,17.01,5.01,0.312343246,0.188019981,367.96438739999996,0.29523241899999997,0.315134126,0.265182727,0.37414493200000004,0.001857079,17113
103,2019,ILLINOIS,CENTRAL,MCLEAN,198.8,3.55,577.1,577.1,136.71428569999998,87.0,10.28571429,37.0,11.5,13.0,137.0,42.0,155.0,24.0,31.33333333,31.33333333,-29.4,235.0,163.5,78.95714286,35.6,0.0,-4.4,-4.4,-11.1,-11.1,0.0,-2.2,-4.4,-7.8,-13.3,3604.25,3604.25,1219.914286,843.0,10.35,16.21,4.48,0.337803435,0.182260885,372.3991182,0.328306637,0.348946408,0.290524742,0.3681871,0.014342368999999999,17113
104,2018,ILLINOIS,CENTRAL,MCLEAN,229.3,3.62,649.45,649.45,125.375,78.125,9.25,41.0,10.0,15.5,163.5,36.5,159.5,37.5,27.66666667,22.0,-28.05,190.5,127.0,59.5875,36.15,-0.3,-3.3,-5.0,-9.4,-9.4,-2.25,-3.6,-5.85,-7.25,-11.95,3533.5,3533.5,1008.044444,776.0,10.1,16.095,4.1,0.315484809,0.18551119600000002,245.40441690000003,0.30318677899999996,0.313426986,0.21653710399999998,0.347549945,0.012329695,17113
105,2017,ILLINOIS,CENTRAL,MCLEAN,223.9,3.41,481.3,481.3,110.6,65.4,5.4,12.0,4.0,8.0,117.0,30.0,169.0,28.0,33.0,28.0,-22.2,127.0,89.0,73.3,36.1,0.0,-2.8,-7.8,-7.8,-10.0,0.0,-2.2,-4.4,-10.6,-10.6,2885.1,2885.1,764.1333333,390.0,11.32,17.63,5.02,0.33759185799999997,0.17039389300000002,453.07041960000004,0.27456137,0.29666859999999995,0.235152193,0.360567425,0.0027346329999999998,17113
106,2016,ILLINOIS,CENTRAL,MCLEAN,218.1,3.43,662.8,662.8,119.6,73.6,8.8,11.0,4.0,5.0,123.0,33.0,174.0,33.0,36.5,38.5,-21.1,102.0,102.0,63.0,35.0,0.0,-3.3,-6.7,-6.7,-8.9,-2.2,-2.2,-5.6,-11.1,-11.1,2881.7,2881.7,1012.866667,340.0,11.85,17.92,5.78,0.316988515,0.19483584899999998,352.20504730000005,0.31122163,0.325087909,0.289430669,0.36420570399999996,-0.003846128,17113
107,2015,ILLINOIS,CENTRAL,MCLEAN,199.2,3.69,560.7,560.7,118.33333329999999,79.16666667,10.66666667,32.0,9.0,16.0,129.0,38.0,168.0,24.0,41.0,23.0,-22.8,203.0,140.0,91.36666667,36.1,-1.1,-3.3,-4.4,-12.8,-12.8,0.0,-3.9,-4.4,-11.1,-11.1,3714.8,3714.8,1254.757143,723.0,10.91,17.14,4.69,0.293906446,0.185745263,344.34907010000006,0.309229201,0.34726864700000004,0.253666525,0.354741159,0.019279036,17113
108,2014,ILLINOIS,CENTRAL,MCLEAN,218.3,3.71,442.53333330000004,442.53333330000004,112.66666670000001,73.5,11.33333333,49.0,16.0,23.0,143.0,65.0,152.0,9.666666667000001,28.5,36.5,-27.8,356.0,140.0,58.01666667,34.8,-1.6666666669999999,-3.5,-5.566666667000001,-8.733333333,-9.633333333,-1.6666666669999999,-2.4,-8.9,-10.73333333,-10.73333333,3961.5,3961.5,1023.3,1058.0,8.76,14.52666667,2.9866666669999997,0.296478929,0.177372415,334.360969,0.30146597,0.315798696,0.218735082,0.355781534,0.032379238,17113
109,2013,ILLINOIS,CENTRAL,MCLEAN,188.6,4.52,513.25,513.25,113.0,67.83333333,7.166666667,32.0,9.0,5.5,147.0,53.0,156.5,22.5,17.33333333,25.0,-18.6,203.0,192.0,57.95,35.8,-1.4,-4.4,-4.4,-8.05,-11.4,-1.7,-4.75,-5.85,-6.95,-11.4,3353.466667,3353.466667,899.7333332999999,732.0,9.69,15.565,3.815,0.31650791300000003,0.18193370899999997,321.8608436,0.318882834,0.333170183,0.23008308600000002,0.357707844,0.021395191,17113
110,2012,ILLINOIS,CENTRAL,MCLEAN,109.5,6.87,677.5,677.5,94.0,57.42857143,6.714285714,7.0,3.0,0.333333333,121.0,20.0,177.66666669999998,50.33333333,23.0,17.33333333,-17.03333333,50.5,57.0,69.12857143,40.4,0.0,-2.2,-5.0,-8.7,-9.433333333,-0.4,-2.766666667,-7.566666667000001,-8.5,-9.066666667,2701.4,2701.4,750.9285714,131.5,12.50666667,18.91333333,6.1,0.331307864,0.195000428,328.2636416,0.273271227,0.295482427,0.221583405,0.346551011,-0.008201983000000001,17113
111,2011,ILLINOIS,CENTRAL,MCLEAN,159.6,6.25,593.2333332999999,593.2333332999999,109.8888889,69.77777778,9.888888889,26.0,5.0,8.666666667000001,121.66666670000001,37.0,146.33333330000002,33.33333333,15.0,10.0,-22.93333333,317.5,319.0,50.01111111,37.56666667,0.0,-2.766666667,-4.8,-8.7,-12.4,-0.2,-3.333333333,-5.933333332999999,-8.866666667,-10.2,3540.6,3540.6,937.3555556,540.5,10.77,16.45333333,5.083333333,0.304047666,0.16846380100000002,302.968212,0.317447737,0.33838384299999996,0.187876551,0.358493496,0.028601856000000002,17113
112,2010,ILLINOIS,CENTRAL,MCLEAN,169.5,5.24,619.15,619.15,106.0,76.66666667,5.0,70.75,10.75,14.25,133.5,65.5,171.25,28.25,10.25,17.0,-23.325,266.75,162.0,39.58333333,35.15,-1.7,-2.5,-6.375,-7.075,-12.9,-0.15,-3.75,-5.425,-7.925,-9.725,3409.45,3409.45,870.3285714,828.0,10.4125,16.38,4.44,0.292553546,0.18293240100000002,260.0148449,0.323917512,0.35658010100000004,0.32780206100000003,0.378538755,0.037179284,17113
113,2009,ILLINOIS,CENTRAL,MCLEAN,186.0,3.53,301.35,301.35,131.2857143,84.0,14.14285714,29.33333333,7.0,6.666666667,124.66666670000001,52.0,144.33333330000002,8.333333332999999,12.33333333,12.25,-29.63333333,127.0,81.0,74.24285714,33.9,-0.7666666670000001,-3.133333333,-6.7,-7.233333332999999,-9.966666667,-0.933333333,-2.9666666669999997,-6.7,-7.433333332999999,-9.633333333,3608.6,3608.6,1337.65,417.25,9.67,15.09666667,4.236666667,0.298353632,0.18188009,234.1268346,0.33011831399999997,0.371124506,0.309076425,0.368990431,0.025656635,17113
114,2008,ILLINOIS,CENTRAL,MCLEAN,190.0,4.01,384.55,384.55,121.5,82.0,13.0,41.0,10.66666667,12.66666667,137.0,46.66666667,151.33333330000002,4.333333333,7.5,12.25,-22.93333333,203.0,198.33333330000002,80.35,33.13333333,-1.6666666669999999,-2.766666667,-6.8666666670000005,-7.066666667000001,-9.8,-0.933333333,-2.2,-4.6,-6.8666666670000005,-11.46666667,3483.65,3483.65,1218.6,840.6666667000002,9.506666667000001,15.40333333,3.613333333,0.30587569,0.17689200300000002,275.3110828,0.319940295,0.34601746299999997,0.260434347,0.35767755700000003,0.023848658999999998,17113
115,2007,ILLINOIS,CENTRAL,MCLEAN,196.0,4.09,616.65,616.65,97.4,71.0,8.2,41.0,6.4,11.0,128.0,50.0,184.0,24.0,2.6,8.0,-23.6,393.5,188.6,43.04,35.0,-1.4,-3.85,-5.25,-7.2,-12.5,-1.7,-2.5,-6.95,-6.95,-10.85,3059.65,3059.65,910.54,571.0,11.11,16.95,5.275,0.304093307,0.18377749699999998,257.573233,0.273513196,0.304473628,0.229741373,0.35450135,0.007446846,17113
116,2006,ILLINOIS,CENTRAL,MCLEAN,182.0,3.07,589.0,589.0,112.2,75.4,10.2,10.2,2.8,3.0,119.0,10.5,163.0,33.0,15.25,16.25,-20.0,71.2,60.4,58.88,36.1,-1.95,-2.5,-5.3,-7.2,-11.4,-1.65,-2.75,-5.55,-6.7,-10.8,2935.75,2935.75,1019.22,190.6,11.89,17.98,5.805,0.335138068,0.18359926699999998,260.48919309999997,0.29111860100000003,0.316808283,0.211977468,0.34956746299999997,-0.0011491,17113
117,2005,ILLINOIS,CENTRAL,MCLEAN,161.0,2.08,697.25,697.25,85.0,61.5,4.5,44.0,6.0,8.5,130.5,38.5,172.0,53.0,11.0,6.0,-24.7,127.0,101.5,57.4,37.5,-0.85,-7.25,-10.85,-10.85,-10.85,-1.95,-2.2,-7.8,-8.35,-9.45,2998.85,2998.85,735.95,386.5,11.46,17.92,4.995,0.306106371,0.182471957,319.941143,0.27514399,0.311355967,0.21598460600000002,0.36354719700000004,0.001317911,17113
118,2004,ILLINOIS,CENTRAL,MCLEAN,185.0,2.14,439.55,439.55,96.5,72.25,9.25,32.0,5.666666667,7.5,120.5,33.66666667,167.66666669999998,10.33333333,5.666666667,13.5,-23.6,152.0,120.33333329999999,67.425,33.86666667,-1.95,-2.2,-4.4,-10.0,-10.8,-1.65,-3.05,-8.35,-8.35,-9.15,3008.85,3008.85,978.375,280.3333333,11.04,17.10333333,4.965,0.301096192,0.175875996,243.194653,0.293253039,0.323024695,0.242190695,0.345574449,0.01133027,17113
119,2003,ILLINOIS,CENTRAL,MCLEAN,182.0,2.42,488.65,488.65,87.5,61.5,9.25,26.8047619,7.0,6.5,121.5,38.5,172.5,25.5,5.0,12.5,-22.2,122.7228051,157.0,107.75,36.7,-2.5,-2.5,-5.55,-6.95,-11.65,-0.85,-2.2,-6.35,-8.6,-11.1,3272.4,3272.4,959.425,512.0,10.775,17.07,4.485,0.28708305,0.17144712899999998,249.0880399,0.29175628600000003,0.292238257,0.16543908,0.357958434,-0.0061257640000000006,17113
120,2002,ILLINOIS,CENTRAL,MCLEAN,144.0,2.35,669.2333332999999,669.2333332999999,94.5,68.75,9.25,4.0,3.75,1.6666666669999999,137.0,18.33333333,153.0,35.66666667,7.5,18.5,-20.36666667,59.33333333,61.75,64.225,36.3,-0.2,-3.133333333,-5.0,-7.4,-9.233333333,-0.6,-3.7,-5.2,-9.066666667,-10.0,2922.466667,2922.466667,982.075,221.75,11.28333333,17.12666667,5.44,0.300414045,0.181366626,338.7476795,0.281048352,0.307735327,0.24709691600000003,0.358407155,-0.002917373,17113
121,2001,ILLINOIS,CENTRAL,MCLEAN,158.0,2.04,551.2333332999999,551.2333332999999,102.0,77.5,9.0,17.75,2.666666667,4.0,120.33333329999999,29.33333333,160.66666669999998,27.66666667,4.5,25.5,-20.73333333,152.5,44.0,60.6,35.56666667,-0.566666667,-2.6,-5.533333333,-7.433333332999999,-10.36666667,-1.5,-2.4,-6.8666666670000005,-8.533333333,-10.73333333,3431.3666670000002,3431.3666670000002,991.175,131.0,11.37,17.33333333,5.403333333,0.307215065,0.170214105,226.02226519999996,0.303674973,0.316013075,0.212099895,0.33489385899999996,0.007404215,17113
122,2000,ILLINOIS,CENTRAL,MCLEAN,155.0,1.91,526.8,526.8,94.0,68.8,8.8,51.0,9.5,13.66666667,124.66666670000001,43.33333333,175.66666669999998,20.0,15.5,21.5,-23.16666667,356.0,165.25,51.76,35.76666667,-1.6666666669999999,-2.4,-6.1333333329999995,-7.6,-11.5,-0.933333333,-2.766666667,-5.366666667,-7.233333332999999,-10.53333333,2809.0,2809.0,883.06,741.0,10.88,16.85666667,4.903333333,0.316637041,0.17284586600000001,223.07472169999997,0.27481605800000003,0.29259362,0.175156633,0.34344929,0.007030444,17113
123,2020,ILLINOIS,CENTRAL,MENARD,216.3,4.35,612.0,612.0,104.5,70.5,6.5,18.32830688,6.363383838,2.0,121.0,16.0,162.0,21.0,27.25252525,17.35382514,-21.1,86.53492064,87.00984849,68.2,33.9,0.0,-4.4,-4.4,-7.8,-14.4,-0.6,-2.8,-8.9,-8.9,-8.9,3070.945115,3070.945115,894.0,406.9045455,11.83,17.37,6.29,0.36291008799999996,0.20625710100000003,431.17612330000003,0.29159515199999997,0.302031066,0.268079748,0.38115113899999997,0.003517145,17129
124,2017,ILLINOIS,CENTRAL,MENARD,220.7,3.41,608.0,608.0,102.33333329999999,59.0,7.666666667,11.25026455,3.592317708,7.0,99.0,25.0,182.0,27.0,22.476027399999996,22.1410628,-21.7,87.10449735,66.50794271,68.3,35.0,-3.3,-3.3,-6.7,-6.7,-10.0,-1.1,-2.2,-8.9,-8.9,-8.9,2658.071215,2658.071215,811.475,223.20455730000003,12.51,18.38,6.65,0.39242230200000006,0.207806958,480.2872773,0.262428909,0.279848767,0.205951093,0.35381505,0.006876091,17129
125,2016,ILLINOIS,CENTRAL,MENARD,209.3,3.43,703.4309242,703.4309242,114.0,73.0,3.0,26.80833333,5.933695652000001,5.419736842000001,106.2932749,30.0,165.0,15.0,1.0,24.07317708,-21.00660819,120.34166670000002,105.5134058,48.3,33.9,-1.1034941520000001,-3.620628655,-5.491739766,-7.74374269,-10.57890351,-0.992704678,-3.16122807,-5.816330409,-8.387207602,-10.79916667,2728.539807,2728.539807,822.9,409.6130435,12.35156515,17.68,6.897934211,0.37446265700000003,0.227011168,435.07376460000006,0.311008785,0.30993246399999996,0.253798608,0.35720472299999995,-0.00011724700000000001,17129
126,2015,ILLINOIS,CENTRAL,MENARD,188.2,3.69,545.0,545.0,118.5,72.0,11.5,47.35042735,9.140079365,10.0,118.0,35.0,166.0,10.0,1.0,18.789906100000003,-23.3,255.8247863,178.86944440000002,60.3,34.4,-1.7,-2.2,-6.7,-6.7,-10.6,0.0,-2.8,-5.0,-6.7,-13.3,3458.4026270000004,3458.4026270000004,1137.95,758.2142857000001,11.27,16.8,5.74,0.341738885,0.207168191,414.7511447,0.306623434,0.32818512699999997,0.279790249,0.36162451700000003,0.00820764,17129
127,2014,ILLINOIS,CENTRAL,MENARD,222.7,3.71,506.1253495,506.1253495,116.9710973,71.10814724,10.93228408,55.44017094,12.2797619,19.85134409,133.997043,53.71931217,154.3013228,10.45132275,23.8600939,20.18789954,-25.98333333,301.1666667,170.23849209999997,74.24716767,34.10592593,-1.01438172,-3.590725806,-5.286612903,-7.954274194,-9.917634408,-1.140752688,-3.46077957,-7.20516129,-8.78922043,-10.33258065,3703.319944,3703.319944,1054.6620779999998,973.8170635,9.582879032000001,15.14631746,4.000884409,0.322843683,0.202183207,385.27752189999995,0.30068066600000004,0.309791091,0.205040307,0.36861360200000004,0.030165827000000003,17129
128,2012,ILLINOIS,CENTRAL,MENARD,97.4,6.87,732.1374859,732.1374859,98.0,53.0,4.5,14.31190476,4.6,0.48111111100000004,111.74916670000002,18.11468927,179.350565,51.84067797,5.0,16.69396135,-15.66638889,105.43333329999999,96.90476190000001,90.15,39.89522599,-0.71525,-2.775222222,-4.970694443999999,-7.527222222000001,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.5478160000002,2564.5478160000002,700.05,327.2333333,12.92110452,19.16842655,6.682430556,0.397929827,0.23379437600000003,407.048356,0.275043359,0.291663302,0.209811561,0.350537255,-0.016878551000000002,17129
129,2011,ILLINOIS,CENTRAL,MENARD,169.4,6.25,683.1595556,683.1595556,114.0,70.0,12.5,35.37254902,6.860294118,5.926502732,110.93688519999999,32.03169399,157.3762295,37.89262295,7.0,20.35497835,-22.51696721,346.1348039,279.9019608,44.95,37.66778689,-0.773825137,-2.9901912569999998,-5.635136612,-8.472222222000001,-10.83751634,-0.885300546,-3.054071038,-5.825245902000001,-8.765273224,-11.53647541,3218.651479,3218.651479,975.4,651.5269607999999,11.68776667,17.24772404,6.215300546,0.349313861,0.21123686,366.99106960000006,0.321563056,0.334830061,0.208567544,0.358388373,0.0278178,17129
130,2010,ILLINOIS,CENTRAL,MENARD,145.6,5.24,735.7616843,735.7616843,111.0,80.0,16.0,41.0,10.0,8.853298611,119.33854170000001,51.44276094,177.13973059999998,34.99074074,12.0,6.0,-22.19726563,178.0,229.0,91.55,36.10433502,-1.116796875,-3.345920139,-5.45390625,-7.607465277999999,-10.81059028,-0.7958333329999999,-3.4634982639999996,-5.294661458,-7.441840278,-9.774131944,3088.361285,3088.361285,1228.5,694.0,11.50260582,17.29276936,5.795030382,0.35096756100000004,0.22025372199999999,350.5836503,0.338691265,0.361429899,0.342600079,0.383491935,0.025670757000000002,17129
131,2009,ILLINOIS,CENTRAL,MENARD,190.0,3.53,426.27476849999994,426.27476849999994,124.21880559999998,81.19214635,15.28207018,29.39810127,7.825827526,6.284050178999999,114.07885300000001,40.20789931,150.7226563,10.99956597,9.0,2.0,-25.54565412,177.3264919,120.28186699999999,73.65003212,34.86158854,-0.964695341,-3.232750896,-6.11061828,-8.149327957,-11.71756272,-0.618817204,-2.98687276,-5.840770609,-8.24484767,-10.41500896,3281.5,3281.5,1310.4337890000002,518.0179002,10.71233423,16.12386719,5.28812724,0.3976734,0.221648827,315.6003733,0.334734102,0.357731099,0.265272697,0.34712561,0.018134761,17129
132,2008,ILLINOIS,CENTRAL,MENARD,198.0,4.01,485.2629944,485.2629944,105.0,75.5,12.5,33.14622222,5.5,10.0480226,128.4858757,41.60416667,157.20572919999998,11.05078125,12.0,23.5,-20.98248588,177.858,175.5,122.15,34.14388021,-1.79420904,-3.40579096,-5.543361582,-7.808898305,-9.661723164,-0.870621469,-3.049435028,-5.519350283,-8.597316383999999,-10.71468927,3178.443056,3178.443056,1319.4,404.5,10.30142655,16.04790365,4.62230226,0.373752418,0.213714025,344.72638489999997,0.322778828,0.327831816,0.249031898,0.34317099,0.017191133,17129
133,2007,ILLINOIS,CENTRAL,MENARD,199.0,4.09,737.8668315,737.8668315,78.0,59.0,4.5,32.77574786,6.0,6.842750532999999,120.7654584,36.69609788,184.1271495,39.04001323,7.0,21.66666667,-20.71268657,179.7880342,213.5,43.2,36.80016534,-0.9448116559999999,-3.30387349,-5.55115494,-7.268362193,-10.859195399999999,-1.021695096,-3.1646055439999996,-5.597583511,-7.802238806,-10.44868515,2995.174874,2995.174874,751.1,543.5,12.15767768,18.07343254,6.26797086,0.36765781299999994,0.22210289800000002,315.21695739999996,0.268684852,0.27738624,0.19725858899999998,0.340185905,-0.001704373,17129
134,2006,ILLINOIS,CENTRAL,MENARD,166.0,3.07,598.6621769,598.6621769,91.66666667,58.33333333,9.0,13.5,2.666666667,2.033503401,109.06037409999999,12.78129252,161.4085034,26.80306122,8.0,26.66666667,-18.95142857,216.0,190.33333330000002,61.96666667,36.30605442,-1.2322108840000001,-2.844404762,-5.347261905,-7.854438776,-10.78416667,-1.275918367,-3.050561225,-5.824047619,-8.305578231,-10.95477891,2856.653856,2856.653856,812.2666667000001,301.0,12.11747619,17.79592007,6.439040816,0.35117597,0.213927635,280.3378501,0.278148483,0.30392917199999997,0.217840019,0.349853663,-0.000123416,17129
135,2005,ILLINOIS,CENTRAL,MENARD,132.0,2.08,713.5219066000001,713.5219066000001,93.0,60.0,4.0,28.64019608,8.0,4.707608696,111.85628020000001,31.68333333,171.2691176,43.38051471,12.0,15.66666667,-19.76262077,133.4828431,120.33333329999999,48.36666667,37.57140931,-1.066630435,-4.653345411,-8.250338164,-8.804142512,-10.31498792,-1.022427536,-3.099625604,-5.562210145,-7.500422705,-10.02190821,2872.105503,2872.105503,660.2666667000001,469.66666669999995,12.05435732,17.87829657,6.313173912999999,0.37177775,0.21385293800000002,386.2552838,0.282259689,0.31350102,0.210457843,0.36412372200000004,0.0024706479999999998,17129
136,2004,ILLINOIS,CENTRAL,MENARD,191.0,2.14,471.2611026000001,471.2611026000001,107.66666670000001,74.33333333,8.0,22.5,4.0,7.0,113.0,35.0,164.0,4.0,11.0,19.66666667,-25.6,127.0,137.0,77.0,33.3,-1.1,-2.8,-8.9,-8.9,-8.9,-0.6,-6.7,-6.7,-6.7,-9.4,2905.8,2905.8,932.6,313.3333333,11.17,16.87,5.47,0.347773199,0.216463612,299.4641108,0.280060246,0.31160421899999996,0.24374805,0.355563215,-0.002872215,17129
137,2003,ILLINOIS,CENTRAL,MENARD,194.0,2.42,462.1,462.1,102.5,60.0,6.0,32.0,7.5,7.0,121.0,40.0,167.0,15.0,26.0,21.33333333,-21.7,114.5,109.0,83.1,36.7,-2.8,-2.8,-4.4,-6.7,-11.7,0.0,-4.4,-4.4,-8.3,-11.7,3257.0,3257.0,906.7,499.0,10.83,16.7,4.94,0.326067897,0.19069585100000003,299.31291860000005,0.288004398,0.294901776,0.168879478,0.362602375,0.008669549,17129
138,2002,ILLINOIS,CENTRAL,MENARD,154.0,2.35,635.4,635.4,97.33333333,65.33333333,12.0,10.66666667,3.666666667,2.0,128.0,19.0,152.0,27.0,17.0,19.66666667,-19.4,101.66666670000001,90.66666667,75.36666667,35.0,-1.7,-2.8,-6.1,-6.7,-8.9,-0.6,-3.9,-5.6,-9.4,-9.4,2845.9,2845.9,1043.0,233.0,11.5,17.3,5.71,0.34064119299999995,0.21547390800000002,357.942678,0.278951237,0.314945943,0.235003668,0.363041271,-0.007886934,17129
139,2001,ILLINOIS,CENTRAL,MENARD,149.0,2.04,566.1,566.1,104.66666670000001,71.66666667,7.666666667,17.66666667,3.0,4.0,116.0,25.0,163.0,25.0,21.0,28.66666667,-21.7,203.33333330000002,75.33333333,56.06666667,35.6,-1.7,-2.2,-4.4,-7.8,-10.6,-2.2,-2.2,-6.7,-6.7,-8.9,3356.7879420000004,3356.7879420000004,904.1666667000002,169.66666669999998,11.74,17.69,5.79,0.341152471,0.200199071,272.876418,0.295733162,0.291369671,0.19064656100000002,0.334758824,-0.005966906,17129
140,2000,ILLINOIS,CENTRAL,MENARD,166.0,1.91,561.4632836000001,561.4632836000001,101.66666670000001,59.33333333,7.666666667,36.5,6.666666667,11.0,123.0,40.37899061,173.9329812,15.49366197,17.0,26.0,-22.2,216.0,128.6666667,74.23333333,35.954906099999995,-1.7,-2.2,-5.6,-7.8,-11.1,0.0,-2.8,-5.6,-6.7,-11.7,2747.107264,2747.107264,839.6666667000002,523.6666667,11.23302488,17.105276999999997,5.3,0.36773659399999997,0.21699151100000003,279.9034377,0.26327222699999997,0.26828514600000003,0.163527259,0.339841845,0.0038897,17129
141,2020,ILLINOIS,CENTRAL,PEORIA,214.7,4.35,614.2,614.2,110.8,66.4,8.8,31.5,9.5,2.0,120.0,22.0,152.0,24.0,82.5,25.0,-22.7,101.0,89.0,80.86,35.6,-0.5,-3.2,-6.6,-7.1,-13.8,-1.0,-2.7,-10.5,-10.5,-10.5,3135.6,3135.6,950.64,617.0,11.63,16.92,6.35,0.40745971700000005,0.23002436899999998,454.5972624,0.308844579,0.320367327,0.272321036,0.374064904,0.014178316000000002,17143
142,2019,ILLINOIS,CENTRAL,PEORIA,193.4,3.55,667.0,667.0,143.6,87.6,13.2,40.0,10.5,8.0,126.0,42.0,155.0,18.0,95.0,38.0,-28.8,280.0,207.0,135.84,35.0,-0.5,-4.9,-4.9,-8.8,-10.5,-1.6,-3.2,-6.0,-12.7,-12.7,3371.8,3371.8,1363.42,831.5,11.0,16.11,5.89,0.431378074,0.264736622,498.08079919999994,0.33843413899999997,0.36306852700000003,0.31719045100000004,0.376597799,0.010638818000000001,17143
143,2018,ILLINOIS,CENTRAL,PEORIA,228.9,3.62,799.7,799.7,133.3333333,81.0,10.33333333,42.0,12.0,10.0,138.0,32.0,161.0,34.0,95.0,32.0,-26.6,150.0,201.0,68.5,36.1,-1.0,-3.2,-6.6,-8.8,-9.3,-2.1,-4.9,-4.9,-7.7,-9.9,3225.2,3225.2,1117.433333,888.0,11.35,16.63,6.06,0.413886625,0.253047958,302.3082041,0.315444971,0.312452679,0.218641615,0.35639568200000005,0.018824274,17143
144,2017,ILLINOIS,CENTRAL,PEORIA,227.7,3.41,621.7,621.7,116.66666670000001,70.33333333,8.0,13.0,4.5,6.0,95.0,27.0,175.0,26.0,76.5,38.0,-22.7,151.0,101.5,79.96666667,35.6,-3.8,-3.8,-7.1,-7.1,-9.9,-1.6,-2.7,-7.7,-7.7,-10.5,2639.7,2639.7,933.8,386.5,12.4,17.85,6.95,0.450055566,0.24046646,508.26821550000005,0.288036428,0.305972322,0.238567978,0.362097958,0.01104837,17143
145,2016,ILLINOIS,CENTRAL,PEORIA,214.6,3.43,768.2,768.2,113.0,65.25,10.0,17.0,4.0,3.0,99.0,32.0,170.0,21.0,89.5,36.5,-21.0,78.0,91.5,71.1,35.6,-1.0,-4.9,-4.9,-7.7,-12.7,-0.5,-3.8,-9.9,-9.9,-9.9,2606.5,2606.5,977.55,320.5,12.73,17.86,7.59,0.448336456,0.270053809,447.38027850000003,0.30911496899999996,0.317357783,0.271554982,0.364235335,0.003941541,17143
146,2015,ILLINOIS,CENTRAL,PEORIA,185.9,3.69,766.3,766.3,120.0,84.0,12.5,54.0,10.0,8.0,98.0,34.0,178.0,25.0,97.0,31.0,-22.1,229.5,153.5,78.625,36.7,0.0,-8.8,-8.8,-8.8,-11.6,-3.2,-3.2,-5.5,-16.0,-16.0,3254.2,3254.2,1263.025,812.0,12.49,17.79,7.2,0.405493011,0.24001277399999998,500.6540494,0.316852152,0.333036805,0.24111234399999998,0.369794479,0.025090542999999996,17143
