yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI
54.4,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.395212616,0.235797427
47.5,9.6,910.4,910.4,89.0,63.0,9.0,11.160109289459015,3.5388440860161285,1.0,73.0,12.0,214.0,62.0,5.0,15.0,-17.8,83.30464480868852,64.37110215,74.43333333,39.4,-1.7,-2.8,-4.4,-10.6,-10.6,-2.8,-2.8,-8.3,-8.3,-10.0,1895.1,1895.1,936.1666667000003,217.11438171935484,15.28,21.64,8.92,0.447484237,0.272060541
52.8,9.6,650.8,650.8,95.0,60.0,7.0,11.160109289459015,3.5388440860161285,2.0,101.0,13.0,203.0,24.0,22.996478873197184,22.197512437865672,-19.4,83.30464480868852,64.37110215,135.9,34.4,0.0,-2.8,-5.6,-10.6,-10.6,0.0,-3.3,-5.0,-8.3,-10.6,2169.0,2169.0,815.9,217.11438171935484,13.82,20.29,7.35,0.426901165,0.269310553
42.3,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,1773.3,1773.3,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.559384573,0.328227797
50.8,9.6,581.6205555561404,581.6205555561404,96.5,60.0,9.5,11.160109289459015,3.5388440860161285,1.0,92.0,13.0,185.0,38.0,22.996478873197184,22.197512437865672,-17.8,83.30464480868852,64.37110215,70.35,37.8,-1.7,-2.8,-4.4,-7.2,-10.0,0.0,-3.9,-8.3,-8.3,-8.9,2641.8862865614033,2641.8862865614033,894.8,217.11438171935484,14.12,20.24,8.0,0.45503112100000004,0.2925816
50.1,9.6,709.1,709.1,100.25,67.0,10.75,1.5,0.0,0.0,85.5,13.0,194.0,25.0,92.0,40.5,-16.9,12.5,18.0,117.05,35.3,-1.35,-2.7,-4.65,-8.25,-10.2,-2.2,-4.15,-6.35,-7.45,-10.5,2076.0,2076.0,1070.52,68.0,14.235,20.195,8.275,0.579337928,0.32464759600000004
48.0,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.6690948870000001,0.366712524
43.4,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.48571869700000003,0.286884966
42.7,9.6,702.1,702.1,97.0,66.33333333,10.33333333,11.160109289459015,3.5388440860161285,0.0,84.5,13.5,192.5,24.0,10.0,24.5,-16.7,83.30464480868852,64.37110215,104.6333333,35.6,-1.1,-2.75,-4.7,-10.0,-10.0,-1.7,-6.4,-6.4,-7.5,-10.0,2057.45,2057.45,1078.1,217.11438171935484,14.23,20.05,8.41,0.48130037200000003,0.28866451
44.5,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,17.0,7.0,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.533646351,0.30031622199999997
44.4,9.6,846.2,846.2,89.5,57.5,9.75,6.0,2.0,0.0,83.0,12.0,204.0,51.0,14.0,2.0,-17.2,25.0,31.5,91.025,37.8,-2.2,-2.2,-7.8,-7.8,-15.0,0.0,-2.8,-8.9,-8.9,-8.9,1932.7,1932.7,978.725,72.0,14.97,21.27,8.67,0.5203771779999999,0.307554847
51.6,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.66093252,0.376800663
48.3,9.6,699.1,699.1,101.5,60.5,12.5,4.0,2.0,1.0,93.0,15.0,187.0,27.0,3.0,22.197512437865672,-18.3,25.0,25.0,59.3,35.6,-2.2,-2.2,-4.4,-10.0,-10.0,0.0,-3.3,-7.2,-7.2,-8.9,2233.5,2233.5,996.4,56.0,13.91,19.8,8.03,0.482523881,0.31925065
47.2,9.6,581.6205555561404,581.6205555561404,119.0,64.0,13.0,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,108.5,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,1141.3,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.61415254,0.339086186
55.9,9.6,664.9,664.9,92.0,53.5,6.0,13.0,2.0,5.0,95.0,26.0,182.0,25.0,4.0,22.197512437865672,-22.7,51.0,38.0,58.55,36.7,-3.2,-3.2,-7.1,-7.1,-9.9,0.0,-5.5,-5.5,-10.5,-10.5,2416.6,2416.6,778.4,81.0,12.95,18.52,7.39,0.46366844799999996,0.265205282
57.1,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,16.0,3.0,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,76.0,76.0,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,1026.4,165.0,12.352770115,18.118580555499996,6.509991379293104,0.523096156,0.306160883
60.1,9.6,581.6205555561404,581.6205555561404,91.5,64.5,8.5,12.5,4.5,5.091954022982759,104.78936781551724,33.0,168.0,12.0,9.0,9.0,-21.262471264310346,127.0,80.0,107.7,33.9,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,903.3,302.5,12.352770115,16.63,6.509991379293104,0.47329839799999995,0.255677906
66.1,9.6,594.75,594.75,99.16666667,56.83333333,8.0,11.75,3.6,5.25,106.25,23.75,176.5,26.75,10.0,24.0,-22.075,101.75,71.2,70.75,36.125,-3.325,-3.325,-5.275,-6.825,-10.3,-1.25,-3.325,-7.65,-9.85,-9.85,2662.15,2662.15,819.6666667000002,198.4,12.17,17.705,6.6325,0.43713714299999995,0.23151665300000002
61.6,9.6,607.4,607.4,102.0,69.0,6.0,10.0,5.0,3.0,109.0,21.0,180.0,24.0,22.996478873197184,22.197512437865672,-21.7,102.0,76.0,69.1,36.1,-3.3,-3.3,-6.7,-6.7,-12.2,-1.1,-2.8,-8.3,-8.3,-9.4,2636.1,2636.1,798.2,261.0,12.18,17.62,6.73,0.409557161,0.223385243
63.7,9.6,457.76666669999986,457.76666669999986,103.5,62.66666667,8.333333332999999,12.6,4.6,7.333333333,125.0,31.5,170.25,15.25,8.0,7.25,-23.33333333,127.0,95.6,79.88333333,34.15,-4.8,-4.8,-4.8,-7.4,-9.4,-1.133333333,-2.766666667,-5.933333332999999,-7.8,-11.3,2908.8,2908.8,879.2333332999998,313.4,10.85666667,16.6325,5.083333333,0.427163487,0.21911784199999998
64.7,9.6,538.9,538.9,107.5,61.5,9.0,10.5,3.5,3.0,111.0,24.0,185.0,17.0,22.996478873197184,22.197512437865672,-23.3,63.5,60.0,89.8,35.0,-4.4,-4.4,-4.4,-6.7,-10.6,-2.2,-2.2,-6.1,-11.7,-11.7,2665.6,2665.6,906.15,179.0,11.95,17.72,6.17,0.42025868,0.221518364
58.6,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,1.0,22.197512437865672,-21.262471264310346,83.30464480868852,64.37110215,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,953.1745455910257,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.49980039600000004,0.29041285
63.3,9.6,474.75,474.75,101.0,65.0,8.0,10.0,4.0,8.0,122.5,30.0,173.5,16.5,15.0,11.0,-23.6,152.0,102.0,56.4,34.15,-2.5,-5.55,-5.55,-8.3,-9.7,-0.3,-3.05,-4.7,-10.85,-10.85,2913.05,2913.05,811.9666667,347.0,11.06,16.865,5.245,0.371910676,0.196839865
54.5,9.6,581.6205555561404,581.6205555561404,100.0,62.0,9.0,11.160109289459015,2.0,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,83.30464480868852,51.0,99.8,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,956.3,127.0,12.352770115,18.118580555499996,6.509991379293104,0.488773684,0.28616391399999996
53.6,9.6,581.6205555561404,581.6205555561404,106.7344867692,64.78303703693334,9.329925925973336,9.0,2.0,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,22.996478873197184,22.197512437865672,-21.262471264310346,51.0,25.0,81.32641904720003,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,729.8,69.0,12.352770115,18.118580555499996,6.509991379293104,0.5888385279999999,0.322135434
62.9,9.6,581.6205555561404,581.6205555561404,96.5,57.5,7.5,15.0,4.0,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,3.0,11.0,-21.262471264310346,51.0,51.0,89.05,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,861.3,168.0,12.352770115,18.118580555499996,6.509991379293104,0.41900943399999996,0.22540868600000002
65.6,9.6,657.9,657.9,105.75,62.75,7.75,11.0,1.0,5.0,103.0,19.0,183.0,36.0,8.0,13.75,-18.9,51.0,38.0,74.55,37.2,-2.2,-2.2,-5.6,-10.0,-10.0,-1.7,-3.3,-7.8,-7.8,-8.9,2480.3,2480.3,915.225,87.0,13.13,19.48,6.79,0.365832621,0.18952381699999998
63.9,9.6,613.8,613.8,103.0,55.0,9.0,14.0,3.0,6.0,103.0,26.0,183.0,25.0,10.0,19.0,-20.6,51.0,51.0,101.6,35.6,-5.0,-5.0,-5.0,-11.1,-11.1,-1.1,-5.0,-5.0,-9.4,-9.4,2505.4,2505.4,854.4,143.0,12.64,18.6,6.69,0.44661002,0.24928929600000002
56.9,9.6,652.1,652.1,83.0,53.0,8.0,10.0,4.0,5.0,99.0,23.0,185.0,27.0,8.0,25.0,-21.1,25.0,25.0,102.6,38.9,-5.0,-5.0,-5.0,-7.2,-10.0,-0.6,-2.2,-9.4,-9.4,-9.4,2472.5,2472.5,821.3,100.0,12.97,19.11,6.83,0.5057667379999999,0.28436904
61.3,9.6,581.6205555561404,581.6205555561404,96.33333333,55.66666667,12.66666667,12.0,5.0,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,13.0,23.0,-21.262471264310346,25.0,30.0,78.0,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,1021.275,144.0,12.352770115,18.118580555499996,6.509991379293104,0.450298549,0.24149275899999997
56.7,9.6,581.6205555561404,581.6205555561404,109.4,59.4,11.6,11.160109289459015,3.5388440860161285,5.091954022982759,104.78936781551724,23.961111111166666,177.00277777666668,24.186111111,6.0,45.0,-21.262471264310346,83.30464480868852,64.37110215,75.18,35.55625,-2.1238218390862076,-3.750747126431036,-5.87951149424138,-8.446350574706898,-10.116235632241377,-0.8668103448275867,-3.54094827586207,-7.111724137913794,-8.834425287344827,-10.135919540224133,2641.8862865614033,2641.8862865614033,1000.58,217.11438171935484,12.352770115,18.118580555499996,6.509991379293104,0.479273805,0.279974483
61.9,9.6,725.1,725.1,80.5,52.0,8.0,13.0,3.0,3.0,77.0,18.0,194.0,37.0,22.996478873197184,22.197512437865672,-18.9,25.0,25.0,64.4,36.1,-2.8,-2.8,-5.6,-9.4,-9.4,-1.7,-3.3,-6.7,-6.7,-8.9,2641.8862865614033,2641.8862865614033,841.0,88.0,14.05,20.05,8.05,0.430937256,0.237596193
60.2,9.6,648.7,648.7,94.0,60.0,6.0,9.0,2.5,6.5,106.5,20.0,182.0,34.0,7.0,22.0,-21.4,38.0,38.0,85.83333333,36.95,-3.05,-5.0,-5.0,-7.25,-10.25,-1.1,-3.9,-5.6,-10.85,-10.85,2602.2,2602.2,747.75,124.0,12.735,19.17,6.3,0.40049991100000004,0.21829384899999998
57.7,9.6,643.75,643.75,92.0,59.5,11.5,14.5,3.5,5.0,96.0,19.5,182.0,32.0,1.0,22.197512437865672,-21.4,38.0,40.5,99.2,37.25,-5.25,-5.25,-6.4,-7.75,-9.4,0.0,-3.85,-6.65,-9.15,-9.15,2467.1,2467.1,943.2,116.0,13.065,19.185,6.935,0.442628711,0.263774091
70.3,9.6,753.3,753.3,99.25,53.5,6.75,13.0,3.0,3.0,86.0,18.0,186.0,40.0,51.5,24.5,-22.7,75.5,86.5,57.675,35.6,-4.9,-4.9,-4.9,-10.5,-10.5,-1.6,-5.5,-5.5,-9.9,-9.9,2341.4,2341.4,787.65,250.5,13.62,19.55,7.69,0.390879191,0.20299321899999997
62.9,9.6,613.8,613.8,103.0,55.0,9.0,14.0,3.0,6.0,103.0,26.0,183.0,25.0,10.0,19.0,-20.6,51.0,51.0,101.6,35.6,-5.0,-5.0,-5.0,-11.1,-11.1,-1.1,-5.0,-5.0,-9.4,-9.4,2505.4,2505.4,854.4,143.0,12.64,18.6,6.69,0.420361934,0.246327976
62.1,9.78,708.027827380357,708.027827380357,116.0,79.0,10.0,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,9.0,16.0,-20.896408046034484,121.6941860472093,105.74929077957448,59.2,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1009.9,402.68297872340423,12.407827380892856,17.823611111166663,6.950646551724137,0.337707356,0.19872892
66.6,9.78,667.6,667.6,109.5,74.0,6.75,17.0,6.0,4.0,105.0,29.0,172.0,20.0,35.66666667,32.66666667,-21.1,76.0,84.0,50.025,33.9,-0.6,-2.8,-5.6,-7.8,-12.2,-0.6,-3.9,-4.4,-8.9,-8.9,2740.1,2740.1,918.05,383.0,12.34,17.96,6.73,0.32595103,0.199395035
68.2,9.78,777.0,777.0,115.5,60.0,7.5,26.429069767441863,5.847872340425533,2.0,90.0,25.0,179.0,32.0,74.0,34.33333333,-18.8,121.6941860472093,105.74929077957448,54.6,35.0,-1.6,-4.3,-6.0,-7.1,-11.6,-1.0,-2.7,-5.5,-7.7,-9.3,2542.35,2542.35,859.45,402.68297872340423,13.1,18.52,7.67,0.343684844,0.200152489
63.3,9.78,708.027827380357,708.027827380357,116.0,70.0,11.0,12.0,3.0,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,9.0,21.0,-20.896408046034484,76.0,71.0,58.4,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1032.1,206.0,12.407827380892856,17.823611111166663,6.950646551724137,0.357918214,0.217206464
59.2,9.78,708.027827380357,708.027827380357,116.0,74.0,10.0,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,26.0,48.0,-20.896408046034484,121.6941860472093,105.74929077957448,64.3,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1011.8,402.68297872340423,12.407827380892856,17.823611111166663,6.950646551724137,0.36698332,0.212710912
63.8,9.78,662.8,662.8,119.6,73.6,8.8,11.0,4.0,5.0,123.0,33.0,174.0,33.0,36.5,38.5,-21.1,102.0,102.0,63.0,35.0,0.0,-3.3,-6.7,-6.7,-8.9,-2.2,-2.2,-5.6,-11.1,-11.1,2881.7,2881.7,1012.866667,340.0,11.85,17.92,5.78,0.316988515,0.19483584899999998
63.6,9.78,708.027827380357,708.027827380357,114.0,73.0,3.0,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,30.0,165.0,15.0,1.0,23.69661458328125,-20.896408046034484,121.6941860472093,105.74929077957448,48.3,33.9,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,822.9,402.68297872340423,12.407827380892856,17.68,6.950646551724137,0.37446265700000003,0.227011168
60.0,9.78,768.2,768.2,113.0,65.25,10.0,17.0,4.0,3.0,99.0,32.0,170.0,21.0,89.5,36.5,-21.0,78.0,91.5,71.1,35.6,-1.0,-4.9,-4.9,-7.7,-12.7,-0.5,-3.8,-9.9,-9.9,-9.9,2606.5,2606.5,977.55,320.5,12.73,17.86,7.59,0.448336456,0.270053809
65.2,9.78,520.7,520.7,110.18909298260274,70.58321621315069,9.361900314287674,26.429069767441863,2.0,14.0,122.0,42.0,161.0,12.0,35.0,30.0,-24.4,121.6941860472093,38.0,73.19089337602742,33.9,-1.1,-5.6,-5.6,-7.2,-10.0,-1.7,-5.0,-5.0,-6.7,-10.0,3160.1,3160.1,883.6,63.0,10.86,16.52,5.2,0.320592533,0.19979768
65.0,9.78,708.027827380357,708.027827380357,118.3333333,69.0,10.33333333,20.0,5.0,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,46.0,44.0,-20.896408046034484,76.0,97.0,75.43333333,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1003.933333,337.0,12.407827380892856,17.823611111166663,6.950646551724137,0.383207929,0.23076702600000001
67.0,9.78,697.5,697.5,109.75,68.25,9.25,18.33333333,5.0,6.5,108.5,32.0,174.5,23.0,31.0,21.5,-21.15,93.33333333,96.66666667,72.25,35.0,0.0,-3.3,-7.25,-8.35,-11.1,-0.85,-3.85,-4.4,-10.0,-10.0,2846.3,2846.3,965.4,290.6666667,12.15,17.905,6.39,0.359016716,0.210167893
67.7,9.78,652.525,652.525,116.5454545,78.45454545,8.181818182,16.6,4.166666667,3.5,108.0,30.25,172.0,17.75,113.2,22.0,-19.55,99.4,97.66666667,63.44545455,34.45,-1.1,-3.0,-5.225,-8.875,-14.225,-1.65,-3.55,-6.525,-8.325,-9.3,2747.025,2747.025,1036.107143,321.3333333,12.275,17.73,6.8175,0.317452974,0.180047066
60.5,9.78,586.8,586.8,106.5,73.5,8.0,26.429069767441863,5.847872340425533,6.0,118.0,39.0,166.0,16.0,23.448095238285713,23.69661458328125,-20.0,121.6941860472093,105.74929077957448,71.25,33.3,-0.6,-4.4,-4.4,-7.2,-13.3,-2.2,-2.2,-5.0,-6.7,-8.9,2976.1,2976.1,996.05,402.68297872340423,11.41,17.04,5.78,0.296433288,0.170545399
59.1,9.78,708.027827380357,708.027827380357,121.0,72.5,8.5,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,7.0,20.0,-20.896408046034484,121.6941860472093,105.74929077957448,100.6,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1072.633333,402.68297872340423,12.407827380892856,17.823611111166663,6.950646551724137,0.312711563,0.175923718
55.8,9.78,627.5,627.5,113.75,76.25,10.25,26.429069767441863,5.847872340425533,6.0,108.0,37.0,161.0,15.0,30.0,15.0,-21.7,121.6941860472093,105.74929077957448,88.975,34.4,-0.6,-4.4,-4.4,-6.7,-10.0,-0.6,-4.4,-4.4,-8.3,-8.9,2942.2,2942.2,1137.38,402.68297872340423,11.68,16.8,6.55,0.3594597,0.198158185
60.6,9.78,711.15,711.15,106.5,74.5,10.75,26.429069767441863,5.847872340425533,7.0,113.5,36.0,165.5,31.0,9.333333332999999,11.0,-21.95,121.6941860472093,105.74929077957448,90.55,35.8,-1.95,-3.6,-5.25,-7.25,-8.9,-1.4,-3.6,-4.7,-8.05,-8.9,2967.85,2967.85,1098.85,402.68297872340423,11.825,17.37,6.28,0.298806422,0.172985713
71.3,9.78,708.027827380357,708.027827380357,123.0,76.0,15.0,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,58.0,35.0,-20.896408046034484,121.6941860472093,105.74929077957448,70.9,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1131.5,402.68297872340423,12.407827380892856,17.823611111166663,6.950646551724137,0.31592656,0.178823175
64.6,9.78,617.5,617.5,115.2,81.0,8.6,26.429069767441863,5.847872340425533,4.0,115.0,36.0,164.5,14.5,25.66666667,11.5,-20.55,121.6941860472093,105.74929077957448,62.74,33.85,-0.3,-3.3,-4.7,-7.8,-11.1,-1.4,-2.75,-4.4,-7.2,-9.7,2857.45,2857.45,1073.02,402.68297872340423,11.9,17.23,6.565,0.366848661,0.19956616800000002
52.5,9.78,878.1,878.1,112.5,76.5,11.5,26.429069767441863,5.847872340425533,0.0,99.0,19.0,196.0,51.0,6.5,12.0,-16.7,121.6941860472093,105.74929077957448,77.85,36.1,0.0,-3.9,-5.0,-8.3,-10.0,0.0,-2.8,-6.7,-6.7,-11.7,2342.3,2342.3,1147.6,402.68297872340423,13.89,19.79,7.98,0.45628008,0.251303642
62.6,9.78,714.5,714.5,115.6666667,73.33333333,6.333333333,18.0,6.0,1.0,90.0,27.0,174.0,18.0,91.0,19.0,-18.25,102.0,102.0,75.43333333,34.4,-1.35,-3.0,-4.65,-7.15,-13.8,-2.15,-3.25,-7.45,-7.45,-9.35,2383.15,2383.15,906.8666667,327.0,12.83,17.93,8.03,0.382218895,0.20948429999999998
56.4,9.78,708.027827380357,708.027827380357,110.18909298260274,70.58321621315069,9.361900314287674,26.429069767441863,5.847872340425533,5.249999999879311,105.80890804655172,31.5375,172.9472222216667,24.548611111116664,14.66666667,14.0,-20.896408046034484,121.6941860472093,105.74929077957448,73.19089337602742,34.815416666666664,-1.0964080459827588,-3.6018678160862083,-5.45158045975862,-7.744109195396551,-10.604741379258614,-0.9977011494137935,-3.1461206896551723,-5.852729885068964,-8.263936781672413,-10.857758620810346,2710.6002924210516,2710.6002924210516,1002.3019720799998,402.68297872340423,12.407827380892856,17.823611111166663,6.950646551724137,0.45851332,0.253709627
59.0,9.78,822.4,822.4,111.0,77.0,11.0,26.429069767441863,5.847872340425533,0.0,95.0,22.0,184.0,41.0,9.0,13.5,-17.2,121.6941860472093,105.74929077957448,86.6,35.6,-1.7,-3.3,-4.4,-6.7,-15.0,-1.1,-2.2,-4.4,-8.9,-8.9,2435.1,2435.1,1154.7,402.68297872340423,13.4,19.15,7.64,0.43732932799999996,0.23970603899999998
67.4,9.78,701.6,701.6,109.0,82.0,8.0,10.0,4.0,4.0,104.0,34.0,172.0,22.0,11.0,21.0,-17.8,76.0,102.0,65.8,33.9,-0.6,-2.2,-4.4,-7.2,-12.8,0.0,-3.3,-7.2,-7.2,-9.4,2702.8,2702.8,975.2,303.0,12.49,17.73,7.26,0.325080317,0.18036679600000002
