Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI
2019,ILLINOIS,SOUTHEAST,FRANKLIN,135.6,3.55,619.8943262,619.8943262,109.5,81,14,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,40,-27.30222898,225.9602564,151.7475177,54.1,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1286.95,746.6340425,10.82742908,16.21908865,5.4342077,0.536259611,0.3290308,635.1296999,0.369337533,0.370109891,0.3707395,0.38696604,0.00771087
2019,ILLINOIS,SOUTHEAST,GALLATIN,166.4,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.427706854,0.250393854,598.7036262,0.375667705,0.375166238,0.374574104,0.390708143,0.006645184
2019,ILLINOIS,SOUTHEAST,JEFFERSON,129.3,3.55,705,705,123.3333333,88.33333333,17.33333333,32.91965812,10.19929078,2,115,23,166,12,3,38,-19.4,225.9602564,151.7475177,67.83333333,33.9,0,-4.4,-4.4,-7.2,-12.8,-1.1,-2.2,-4.4,-10,-10,2842.1,2842.1,1452.225,746.6340425,12.53,17.66,7.4,0.530461893,0.319579474,688.3014539,0.368518048,0.372297163,0.373544554,0.38751891,0.007634629
2019,ILLINOIS,SOUTHEAST,MASSAC,155.6,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1695.3,746.6340425,10.82742908,16.21908865,5.4342077,0.550664493,0.340338136,673.080524,0.374238609,0.373944245,0.37224942,0.392977547,0.007667972
2019,ILLINOIS,SOUTHEAST,WABASH,156.2,3.55,619.8943262,619.8943262,145,86,19,32.91965812,3,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,76,66.8,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1663.1,236,10.82742908,16.21908865,5.4342077,0.396510014,0.234163869,548.5132388,0.385558568,0.393741959,0.393592204,0.407683898,-0.000408452
2019,ILLINOIS,SOUTHEAST,WHITE,171.9,3.55,817.5,817.5,125,93,17,32.91965812,10.19929078,1,131,12,178,43,27.24298942,20.68643306,-18.3,225.9602564,151.7475177,71.1,35.6,-2.8,-2.8,-4.4,-6.7,-11.7,-0.6,-2.8,-4.4,-10,-10,2764.3,2764.3,1374.2,746.6340425,13.1,19.5,6.69,0.452423258,0.289763493,653.1063933,0.382382703,0.386299467,0.385474415,0.393330675,-0.000473909
2019,ILLINOIS,SOUTHWEST,ALEXANDER,144.2,3.55,967.3,967.3,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,0,67,11,178,47,27.24298942,20.68643306,-13.9,225.9602564,151.7475177,77.82290496,36.1,-1.1,-2.2,-5,-7.2,-11.1,-2.2,-2.2,-8.9,-8.9,-8.9,2296,2296,1311.708273,746.6340425,14.73,19.68,9.78,0.575861323,0.277763557,727.1422399,0.384693027,0.388147504,0.386757781,0.387677297,0.013543173
2019,ILLINOIS,SOUTHWEST,CLINTON,181.9,3.55,619.8943262,619.8943262,107,85,13,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,91.7,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,2813.3,2813.3,1173.8,746.6340425,10.82742908,16.21908865,5.4342077,0.49211794,0.302982885,684.5438325,0.358689523,0.363268369,0.356352611,0.379810528,0.016918357
2019,ILLINOIS,SOUTHWEST,JACKSON,150.7,3.55,846.15,846.15,126.8,89.2,18.6,9,3,0,106.5,15,179,44.5,122.5,30,-14.4,114,119,66.1,35.6,-3.55,-3.55,-6.9,-7.45,-11.9,-1.05,-3,-8.55,-8.55,-9.95,2597,2597,1514.4,400,13.565,19.32,7.815,0.57460544,0.347369044,687.0755742,0.374727623,0.377458951,0.376527979,0.384859916,0.00864196
2019,ILLINOIS,SOUTHWEST,MONROE,153.8,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.496295649,0.283826421,659.8136083,0.363712326,0.364319992,0.352455164,0.375184366,0.012024062
2019,ILLINOIS,SOUTHWEST,PULASKI,180.1,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,16,9,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.552991977,0.339165475,706.5984917,0.383653247,0.385304991,0.386307961,0.392439891,0.008409227
2019,ILLINOIS,SOUTHWEST,RANDOLPH,144.4,3.55,619.8943262,619.8943262,110.75,77,10,11,4,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,5,3,-27.30222898,127,124,50.3,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1089.44,335,10.82742908,16.21908865,5.4342077,0.525946149,0.324910826,639.1670035,0.356096615,0.357289478,0.355302715,0.373933699,0.010883437
2019,ILLINOIS,SOUTHWEST,ST CLAIR,184.4,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.50492246,0.307971177,676.6010988,0.359545542,0.362568625,0.350579475,0.376285914,0.016632575
2019,ILLINOIS,SOUTHWEST,UNION,130.9,3.55,619.8943262,619.8943262,136,84,25,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,67.1,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1745.1,746.6340425,10.82742908,16.21908865,5.4342077,0.627267007,0.375915589,719.7092561,0.384969512,0.390109417,0.389233299,0.395005208,0.009703141
2019,ILLINOIS,SOUTHWEST,WASHINGTON,167.4,3.55,776,776,115.6666667,84,12.66666667,16,6,3,107,22,175,33,6,20.68643306,-20,203,216,72.13333333,35,0,-3.9,-6.7,-6.7,-12.2,-1.1,-2.8,-11.7,-11.7,-11.7,2701.6,2701.6,1258.025,413,12.92,18.33,7.52,0.513966361,0.319927363,697.1563069,0.353499713,0.357609913,0.35846885,0.376598853,0.010382657
2019,ILLINOIS,SOUTHWEST,WILLIAMSON,145.4,3.55,619.8943262,619.8943262,149,87,19,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,70,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1569,746.6340425,10.82742908,16.21908865,5.4342077,0.58701803,0.353811677,691.6223262,0.372588496,0.375342661,0.376078398,0.389025068,0.008681702
2019,ILLINOIS,WEST,ADAMS,168.1,3.55,726.1,726.1,111,69,13,32.91965812,10.19929078,5,120,39,158,22,25,8,-24.9,225.9602564,151.7475177,58.15,35,0,-3.2,-6.6,-8.2,-11,0,-3.2,-13.2,-13.2,-13.2,3248.1,3248.1,1063.3,746.6340425,11.56,16.61,6.5,0.485879679,0.287097757,535.4861175,0.329816524,0.341417789,0.300986566,0.364956038,0.010476582
2019,ILLINOIS,WEST,FULTON,175.8,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,1,3,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.467803157,0.289414127,561.2258878,0.331339517,0.351147221,0.307984201,0.371036077,0.012053945
2019,ILLINOIS,WEST,HENDERSON,193.2,3.55,632.8,632.8,108,83,13,37,11,8,127,48,149,20,27.24298942,20.68643306,-29.4,305,178,74.9,35,-1.7,-3.3,-6.7,-6.7,-13.9,-2.8,-2.8,-6.1,-10.6,-10.6,3494.7,3494.7,1186,695,10.51,15.37,5.65,0.39088329,0.226934323,475.0113442,0.332829368,0.350010137,0.308679176,0.379806752,0.013134848
2019,ILLINOIS,WEST,KNOX,196.2,3.55,538.6666667,538.6666667,128.5,94,13.25,40.5,15,13.66666667,144.6666667,53.33333333,146.6666667,13.66666667,5.666666667,7,-32.6,279.5,143.5,102.675,34.83333333,-0.4,-4.433333333,-6.866666667,-6.866666667,-10.16666667,-0.566666667,-2.966666667,-6.333333333,-7.433333333,-10.4,3701.6,3701.6,1350.05,963.5,9.68,15.05,4.313333333,0.408711221,0.241547351,470.0628367,0.335815115,0.36016269,0.317217515,0.373608457,0.012056837
2019,ILLINOIS,WEST,MCDONOUGH,188.8,3.55,558.2,558.2,127.5,78,15,43,10,11,142,43,155,12,1,20.68643306,-28.9,356,213,64.35,33.3,-1.1,-2.2,-6.7,-6.7,-9.4,-1.1,-2.8,-6.7,-6.7,-12.8,3553.5,3553.5,1301.55,807,10.26,15.58,4.94,0.412848786,0.250325926,502.2063177,0.333540426,0.35178375,0.32265211,0.376038625,0.010698415
2019,ILLINOIS,WEST,SCHUYLER,163.1,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.523491264,0.306150686,595.5464937,0.333461706,0.348989293,0.318867295,0.372743215,0.008460634
2019,ILLINOIS,WEST,WARREN,194.1,3.55,548.35,548.35,117,84.5,14,32.91965812,14,10.5,147.5,53,150,13.5,5,8,-30.55,225.9602564,91,95.9,33.9,-1.95,-2.8,-6.7,-8.9,-10.3,-1.15,-2.5,-5,-7.25,-10.3,3692.5,3692.5,1244.366667,740,9.745,15.01,4.48,0.367357166,0.222496415,451.5554597,0.33802366,0.356784137,0.316391158,0.378902716,0.011554695
2019,ILLINOIS,WEST SOUTHWEST,BOND,183.8,3.55,619.8943262,619.8943262,130.546063,86.49997523,13.06937499,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,151.7475177,77.82290496,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1311.708273,746.6340425,10.82742908,16.21908865,5.4342077,0.480970957,0.304792798,634.0385848,0.347293993,0.36062114,0.334867182,0.371634118,0.012271386
2019,ILLINOIS,WEST SOUTHWEST,CALHOUN,170.9,3.55,619.8943262,619.8943262,111,76,16,32.91965812,4,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,27.24298942,20.68643306,-27.30222898,225.9602564,216,62.2,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1177.6,359,10.82742908,16.21908865,5.4342077,0.576898639,0.301120567,661.1686131,0.335599167,0.341953079,0.277800071,0.352885148,0.024241555
2019,ILLINOIS,WEST SOUTHWEST,CASS,205.6,3.55,619.8943262,619.8943262,127,78,15,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,1,9,-27.30222898,225.9602564,151.7475177,59.9,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1288.3,746.6340425,10.82742908,16.21908865,5.4342077,0.405707117,0.244010876,494.02363,0.326475678,0.34568742,0.305941005,0.36817625,0.009374358
2019,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,198.7,3.55,716.9,716.9,126.8,84.6,14,32.91965812,10.19929078,4,128,25,168,31,18.66666667,17.66666667,-23.9,225.9602564,151.7475177,86.66,35,-0.6,-3.9,-8.3,-8.3,-13.3,-0.6,-2.8,-12.8,-12.8,-12.8,3086.3,3086.3,1352.54,746.6340425,11.86,17.7,6.03,0.356819323,0.208672186,446.3859084,0.333623155,0.348980937,0.287953396,0.368058801,0.009692318
2019,ILLINOIS,WEST SOUTHWEST,GREENE,191.7,3.55,619.8943262,619.8943262,141,88,18,19,5,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,9,11,-27.30222898,229,218,65.8,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3088,3088,1297.7,490,10.82742908,16.21908865,5.4342077,0.455489966,0.258123421,543.4685718,0.329377076,0.337741269,0.286155792,0.360815345,0.012182666
2019,ILLINOIS,WEST SOUTHWEST,JERSEY,183.5,3.55,693.3,693.3,104,74,14,25,8,5,127,30,160,28,6,19,-22.8,178,127,81.8,34.4,0,-5,-5,-8.9,-8.9,-1.1,-2.2,-11.7,-11.7,-11.7,3051,3051,1298.8,446,11.71,17.18,6.24,0.495367367,0.286708063,620.8155905,0.336877611,0.348036618,0.297030906,0.357099145,0.011158087
2019,ILLINOIS,WEST SOUTHWEST,MACOUPIN,183,3.55,619.8943262,619.8943262,125,81.75,15.25,21,6,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,9,13,-27.30222898,178,175,75.325,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1310.125,499,10.82742908,16.21908865,5.4342077,0.438467175,0.250836233,622.445541,0.33316897,0.345022496,0.293349796,0.364109919,0.006389407
2019,ILLINOIS,WEST SOUTHWEST,MADISON,198.3,3.55,619.8943262,619.8943262,133.6,85.2,16.2,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,3,38,-27.30222898,225.9602564,151.7475177,116.5,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3350.620929,3350.620929,1493,746.6340425,10.82742908,16.21908865,5.4342077,0.46706617,0.286728782,681.061553,0.347959872,0.360987509,0.335076288,0.373433155,0.014795353
2019,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,187.7,3.55,767,767,105.5,78,12.5,32.91965812,10.19929078,3,104,25,170,34,27.24298942,20.68643306,-23.3,225.9602564,151.7475177,53.95,35,-1.1,-2.8,-8.3,-8.3,-13.3,-1.7,-4.4,-4.4,-12.2,-12.2,2805.2,2805.2,1224.35,746.6340425,12.81,18.45,7.18,0.404208297,0.239174831,532.168189,0.338148315,0.350010172,0.295363719,0.365679183,0.008496747
2019,ILLINOIS,WEST SOUTHWEST,MORGAN,205.8,3.55,619.8943262,619.8943262,107,69.66666667,12.66666667,32.91965812,10.19929078,8.055420466,131.122695,39.87553191,156.1046099,21.82659574,10,9,-27.30222898,225.9602564,151.7475177,70.43333333,34.8212766,-0.988632219,-3.789463019,-6.515663627,-8.399432624,-10.76079027,-1.134569402,-3.210162107,-7.572583587,-9.96301925,-11.24740628,3310.15,3310.15,1182.2,746.6340425,10.82742908,16.21908865,5.4342077,0.408293829,0.2392173,485.8449905,0.327505038,0.345313199,0.307543945,0.367446828,0.016770483
2019,ILLINOIS,WEST SOUTHWEST,SANGAMON,206.3,3.55,714.1,714.1,128.25,79.25,14.25,39.5,9.5,3,131,35,160,22,80.66666667,34.66666667,-25.5,252,177.5,89.45,35.6,0,-3.2,-4.9,-9.9,-9.9,-1.6,-2.7,-14.3,-14.3,-14.3,3189,3189,1288.075,789,11.66,17.09,6.24,0.40251784,0.233434604,520.5948232,0.333071562,0.352433866,0.30129126,0.374465959,0.013409762
2018,ILLINOIS,CENTRAL,DE WITT,225,3.62,750.6817836,750.6817836,122,87,10,26.24019608,8.092105263,11.60760234,139.094152,34.89064327,159.2944444,33.72777778,4,14,-25.20792398,166.5571895,136.9473684,62,35.71578947,-1.178508772,-3.748187134,-6.610555556,-8.493362573,-9.729636364,-1.60622807,-3.11125731,-5.589356725,-8.013333333,-10.91605263,3240.228727,3240.228727,1168.5,588.8442982,11.12481579,16.62657602,5.619666667,0.338608703,0.190859447,271.7781228,0.299453554,0.309639532,0.213017169,0.347338561,0.016335084
2018,ILLINOIS,CENTRAL,LOGAN,236.2,3.62,660.9,660.9,120,78,11.66666667,21,6,12,143,31,167,26,45,29.66666667,-26.1,102,100.5,86.53333333,34.4,0,-3.3,-6.1,-8.3,-9.4,-2.8,-2.8,-5.6,-7.8,-18.3,3275.4,3275.4,1111.45,439,10.9,16.67,5.13,0.313429491,0.189599248,262.8478865,0.30120258,0.305314936,0.209540649,0.3467761,0.007536196
2018,ILLINOIS,CENTRAL,MACON,239.9,3.62,801.2,801.2,122,70.66666667,9.666666667,23.5,6,7,131,31.5,162.5,32,82.33333333,31.33333333,-25.25,76,76,66.1,35.85,-0.8,-4.1,-5.5,-8,-9.4,-0.55,-3,-5.5,-9.4,-11.35,3105.8,3105.8,1015.533333,394.5,11.665,16.845,6.485,0.344866605,0.196114648,304.8443598,0.306725796,0.314788123,0.220689795,0.35371031,0.014460779
2018,ILLINOIS,CENTRAL,MARSHALL,213.9,3.62,750.6817836,750.6817836,113,73,10.5,34,11,11.60760234,139.094152,34.89064327,159.2944444,33.72777778,10,13,-25.20792398,254,203,67.05,35.71578947,-1.178508772,-3.748187134,-6.610555556,-8.493362573,-9.729636364,-1.60622807,-3.11125731,-5.589356725,-8.013333333,-10.91605263,3240.228727,3240.228727,977.6,792,11.12481579,16.62657602,5.619666667,0.350856155,0.202576835,252.2529035,0.306025259,0.313369798,0.206953381,0.356742128,0.01546359
2018,ILLINOIS,CENTRAL,MCLEAN,229.3,3.62,649.45,649.45,125.375,78.125,9.25,41,10,15.5,163.5,36.5,159.5,37.5,27.66666667,22,-28.05,190.5,127,59.5875,36.15,-0.3,-3.3,-5,-9.4,-9.4,-2.25,-3.6,-5.85,-7.25,-11.95,3533.5,3533.5,1008.044444,776,10.1,16.095,4.1,0.315484809,0.185511196,245.4044169,0.303186779,0.313426986,0.216537104,0.347549945,0.012329695
2018,ILLINOIS,CENTRAL,PEORIA,228.9,3.62,799.7,799.7,133.3333333,81,10.33333333,42,12,10,138,32,161,34,95,32,-26.6,150,201,68.5,36.1,-1,-3.2,-6.6,-8.8,-9.3,-2.1,-4.9,-4.9,-7.7,-9.9,3225.2,3225.2,1117.433333,888,11.35,16.63,6.06,0.413886625,0.253047958,302.3082041,0.315444971,0.312452679,0.218641615,0.356395682,0.018824274
2018,ILLINOIS,CENTRAL,STARK,234,3.62,551.7,551.7,102,77,9,26.24019608,9,18,162,51,150,15,27.81770833,20.41397849,-30,166.5571895,356,96.5,35,-0.6,-3.3,-5.6,-10.6,-10.6,0,-6.1,-6.1,-10,-10,3240.228727,3240.228727,1086.4,1054,9.11,14.64,3.58,0.315243122,0.189806669,234.4023896,0.305036298,0.301648195,0.207990618,0.352131179,0.015274591
2018,ILLINOIS,CENTRAL,TAZEWELL,235.4,3.62,750.6817836,750.6817836,126,82.33333333,8.333333333,41,11,11.60760234,139.094152,34.89064327,159.2944444,33.72777778,47,38,-25.20792398,152,99,74.83333333,35.71578947,-1.178508772,-3.748187134,-6.610555556,-8.493362573,-9.729636364,-1.60622807,-3.11125731,-5.589356725,-8.013333333,-10.91605263,3240.228727,3240.228727,1075.633333,819,11.12481579,16.62657602,5.619666667,0.3618569,0.221532177,293.0293056,0.308034629,0.312587809,0.204846237,0.34826184,0.012654391
2018,ILLINOIS,CENTRAL,WOODFORD,223.7,3.62,726.8,726.8,120,76,6.5,41,11.5,15.5,148,33.5,162.5,42.5,34,30,-29.15,241.5,160,57.575,35.85,-1.1,-2.2,-5.6,-9.45,-9.45,-3.6,-3.6,-5.25,-9.45,-12.8,3367.15,3367.15,938.725,836.5,10.73,16.66,4.81,0.360344284,0.205277187,261.7578491,0.302779063,0.311121426,0.203467079,0.351649488,0.013673319
2018,ILLINOIS,EAST,CHAMPAIGN,221.3,3.62,740.12,740.12,126.8571429,79.57142857,11.35714286,21.16666667,5.75,10.8,142.2,33.6,163.2,31.4,106,26.33333333,-26.16,135.6666667,127.75,87.44285714,35.7,-0.5,-3.28,-5.66,-7.28,-9.68,-1.48,-4,-5.46,-9.26,-12.14,3224.58,3224.58,1184.306667,496.875,11.162,16.694,5.626,0.31702142,0.181382195,275.5787995,0.315720567,0.325829448,0.241744098,0.36084643,0.012294308
2018,ILLINOIS,EAST,FORD,201.7,3.62,655.2,655.2,123,79,7,26.24019608,8.092105263,14,152,39,162,29,27.81770833,20.41397849,-27.2,166.5571895,136.9473684,64.8,35.6,-1.1,-3.9,-6.7,-6.7,-9.4,-0.6,-4.4,-4.4,-7.2,-15,3466.2,3466.2,1080.4,588.8442982,10.33,16.04,4.62,0.288693581,0.159667664,233.0220271,0.310561813,0.326744341,0.2425978,0.349446771,0.011275811
2018,ILLINOIS,EAST,IROQUOIS,196,3.62,750.6817836,750.6817836,135,69,5,26.24019608,8.092105263,11.60760234,139.094152,34.89064327,159.2944444,33.72777778,1,20.41397849,-25.20792398,166.5571895,136.9473684,71.6,35.71578947,-1.178508772,-3.748187134,-6.610555556,-8.493362573,-9.729636364,-1.60622807,-3.11125731,-5.589356725,-8.013333333,-10.91605263,3240.228727,3240.228727,854.3,588.8442982,11.12481579,16.62657602,5.619666667,0.305362836,0.163709741,245.7902748,0.310287646,0.327738919,0.252648013,0.357647081,0.007343667
2018,ILLINOIS,EAST,KANKAKEE,181.7,3.62,711,711,121,74.5,8,26.24019608,8.092105263,13,136,35,154,36,86,10,-27.2,166.5571895,136.9473684,93.1,37.2,-0.6,-2.2,-7.2,-7.2,-8.9,0,-2.2,-6.1,-6.7,-8.9,3235.6,3235.6,905.4666667,588.8442982,10.63,15.99,5.27,0.337461122,0.186087851,248.563065,0.303548671,0.319317338,0.248733306,0.355855215,0.009061697
2018,ILLINOIS,EAST,LIVINGSTON,207.5,3.62,605.45,605.45,112.2,77.4,10,26.24019608,8.092105263,16,151,41,154,19.5,16,8,-27.8,166.5571895,136.9473684,62.98,36.4,-2.25,-3.05,-5.85,-8.35,-9.45,-2.75,-3.3,-5.25,-8.05,-10.85,3665.1,3665.1,983.22,588.8442982,9.93,15.32,4.535,0.295126568,0.163026641,230.9895457,0.303866929,0.323541429,0.218676402,0.351175462,0.009847812
2018,ILLINOIS,EAST,PIATT,241.8,3.62,750.6817836,750.6817836,123.3333333,78.66666667,8.333333333,27,7,11.60760234,139.094152,34.89064327,159.2944444,33.72777778,60,26,-25.20792398,76,81,58.43333333,35.71578947,-1.178508772,-3.748187134,-6.610555556,-8.493362573,-9.729636364,-1.60622807,-3.11125731,-5.589356725,-8.013333333,-10.91605263,3240.228727,3240.228727,962.4666667,456,11.12481579,16.62657602,5.619666667,0.314745225,0.17277761,283.7536313,0.308812455,0.316748765,0.221094684,0.350941332,0.012726583
2018,ILLINOIS,EAST,VERMILION,218.8,3.62,680.8,680.8,125,82.6,10,35,5,14,146,39,159,20,41,54,-27.2,102,132,91.12,35,0,-2.2,-5.6,-7.8,-10,-3.9,-3.9,-5.6,-7.2,-8.9,3365.4,3365.4,1185.08,527,10.73,16.19,5.27,0.349521108,0.206632487,286.7293294,0.312745567,0.326721118,0.246509786,0.360154897,0.013500117
2018,ILLINOIS,EAST SOUTHEAST,CLARK,203.5,3.62,897.9,897.9,125,86,16,10,4,10,131,25,163,40,14,23,-22.2,76,86,98.3,35.6,-0.6,-3.3,-7.8,-7.8,-9.4,-1.1,-2.2,-4.4,-6.7,-10,2920,2920,1496.2,238,12.42,18.06,6.77,0.41154613,0.271128408,377.7637776,0.326505152,0.330251859,0.272813647,0.369013126,0.014754186
2018,ILLINOIS,EAST SOUTHEAST,CLAY,189.3,3.62,979.2,979.2,130,92,16.5,5,4,6,120,21,171,63,9,15,-21.1,76,51,115.05,37.2,-3.9,-3.9,-7.8,-7.8,-8.9,0,-2.2,-5,-8.9,-8.9,2837.7,2837.7,1518.85,160,12.92,18.79,7.05,0.471552915,0.272841921,442.80842,0.320798158,0.334920089,0.287427708,0.367936701,0.008175691
2018,ILLINOIS,EAST SOUTHEAST,COLES,234.3,3.62,802.8,802.8,117,76,10,10,4,8,127,33,161,19,71.33333333,52,-23.8,89,102,120.3,34.4,-1,-4.3,-6,-8.2,-9.3,-1.6,-4.9,-4.9,-8.2,-12.1,3028.4,3028.4,1250.95,331,11.85,16.98,6.72,0.371304976,0.222500772,331.4229501,0.318504459,0.323361948,0.241223605,0.369457619,0.015499716
2018,ILLINOIS,EAST SOUTHEAST,CRAWFORD,194.3,3.62,908.9,908.9,98,75.5,14.5,26.24019608,8.092105263,8,125,24,167,49,6,13.5,-21.1,166.5571895,136.9473684,88.75,35.6,0,-5,-5,-7.8,-8.9,0,-2.2,-5,-10,-10,2874.7,2874.7,1470.75,588.8442982,12.46,18.1,6.8,0.436999046,0.274455799,390.498157,0.335944878,0.341834502,0.30011887,0.375104003,0.006554879
