Year,State,Ag District,County,Value,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI
2014,ILLINOIS,SOUTHWEST,PULASKI,63.8,4.98,527.32425,527.32425,118.4393357,72.81465618,11.0402639,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21,6,-25.43125,277.173913,181.5951389,74.36245213,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1076.860317,950.8256945,9.9027625,15.51664167,4.289479167,0.512111515,0.299690968,547.3451101,0.319485288,0.323797004,0.29841002,0.363833028,0.024888827
2014,ILLINOIS,SOUTHWEST,RANDOLPH,74.4,4.98,734.6,734.6,114.5,60.5,10.5,50.74637681,11.44166667,6,107,27,179,41,15,2,-21.1,277.173913,181.5951389,75.1,37.2,-3.3,-3.3,-4.4,-8.9,-8.9,-1.1,-3.9,-6.7,-6.7,-10,2816.5,2816.5,976.25,950.8256945,12.32,18.58,6.07,0.511699167,0.276940867,495.1765199,0.295858007,0.319398412,0.260500723,0.347443114,0.025888851
2014,ILLINOIS,SOUTHWEST,ST CLAIR,69.2,4.98,527.32425,527.32425,118.4393357,72.81465618,11.0402639,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21.71074074,18.55780142,-25.43125,277.173913,181.5951389,74.36245213,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1076.860317,950.8256945,9.9027625,15.51664167,4.289479167,0.49276894,0.268648983,516.8082779,0.306368966,0.319316237,0.232268256,0.360890239,0.028033024
2014,ILLINOIS,SOUTHWEST,UNION,54.5,4.98,527.32425,527.32425,118.4393357,72.81465618,11.0402639,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21.71074074,18.55780142,-25.43125,277.173913,181.5951389,74.36245213,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1076.860317,950.8256945,9.9027625,15.51664167,4.289479167,0.578716773,0.334795964,555.5255881,0.327897997,0.346496144,0.338336695,0.362472932,0.030645135
2014,ILLINOIS,SOUTHWEST,WASHINGTON,70.9,4.98,645.7,645.7,112.5,69.5,12.5,28,9,7,115,36,168,14,2,2,-25,229,191,85.2,36.1,-1.7,-2.8,-5,-8.3,-11.7,0,-3.3,-7.8,-7.8,-14.4,3165.1,3165.1,1166.35,560,11.43,16.74,6.13,0.479397465,0.303751253,537.9561885,0.292322269,0.32796381,0.271751459,0.351411869,0.026666555
2014,ILLINOIS,SOUTHWEST,WILLIAMSON,46.8,4.98,527.32425,527.32425,121,71,10,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21.71074074,18.55780142,-25.43125,277.173913,181.5951389,79.2,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1067.9,950.8256945,9.9027625,15.51664167,4.289479167,0.563523642,0.315675928,550.3557586,0.32341946,0.324975461,0.291706038,0.365401528,0.025512693
2014,ILLINOIS,WEST,BROWN,55.6,4.98,527.32425,527.32425,118.4393357,72.81465618,11.0402639,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21.71074074,18.55780142,-25.43125,277.173913,181.5951389,74.36245213,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1076.860317,950.8256945,9.9027625,15.51664167,4.289479167,0.42599868,0.243906612,532.5226374,0.298697817,0.308701286,0.197184681,0.364565702,0.029250906
2014,ILLINOIS,WEST,HANCOCK,64.2,4.98,503.85,503.85,104.5,58.5,11.5,57.66666667,12.6,21.75,138,59,148.5,6.5,9,15,-27.05,288,143.8,113.1833333,34.275,-1.95,-4.175,-5.15,-7.225,-9.875,-2.775,-3.475,-7.65,-7.65,-9.575,3820.5,3820.5,1047.716667,832.8,9.2575,14.615,3.905,0.358789615,0.204639184,416.6202308,0.294859076,0.304716931,0.181840883,0.361476352,0.035350753
2014,ILLINOIS,WEST,KNOX,63.3,4.98,401.1,401.1,109,64.25,11.75,65,14,27.33333333,149.6666667,69.66666667,142,2,16.5,17.25,-28.9,330,163,87.875,34.06666667,-0.2,-3.866666667,-5.166666667,-9.466666667,-10.93333333,-0.766666667,-4.266666667,-6.3,-9.266666667,-9.633333333,4162.2,4162.2,1086.25,1157,7.91,13.46666667,2.356666667,0.360445268,0.211641933,352.6011067,0.306785058,0.309555478,0.20128942,0.367185351,0.042540065
2014,ILLINOIS,WEST,SCHUYLER,59.4,4.98,446.5,446.5,122,66,10,50.74637681,11.44166667,25,141,60,147,3,2,22,-25.6,277.173913,181.5951389,176.8,33.9,-3.9,-3.9,-4.4,-6.7,-8.9,-3.3,-3.3,-8.3,-8.3,-10,3839.8,3839.8,1109.9,950.8256945,8.98,14.35,3.62,0.411473275,0.231305468,523.9245942,0.298802102,0.307004671,0.199874223,0.369218462,0.031877121
2014,ILLINOIS,WEST SOUTHWEST,BOND,68,4.98,527.32425,527.32425,118.4393357,72.81465618,11.0402639,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,21.71074074,18.55780142,-25.43125,277.173913,181.5951389,74.36245213,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1076.860317,950.8256945,9.9027625,15.51664167,4.289479167,0.475013907,0.249959759,480.9970386,0.30597226,0.32015464,0.218150557,0.352686356,0.026130888
2014,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,67.6,4.98,551.8,551.8,120.6666667,75.5,11.83333333,50.74637681,11.44166667,18,133,40,160,15,19,29.25,-24.4,277.173913,181.5951389,67.28333333,35,-1.7,-3.9,-6.7,-6.7,-10,-1.1,-3.9,-4.4,-8.9,-8.9,3486.15,3486.15,1100.683333,950.8256945,10.24,16.23,4.26,0.312511598,0.172410518,331.2917061,0.304462041,0.3201881,0.218220974,0.362869604,0.028174562
2014,ILLINOIS,WEST SOUTHWEST,JERSEY,67.1,4.98,523.4,523.4,106,71,18,29,9,18,134,45,160,12,3,27,-26.1,305,305,141.7,35,-3.9,-3.9,-4.4,-6.7,-9.4,-1.1,-2.2,-7.2,-7.2,-9.4,3461.3,3461.3,1419.1,1012,10.17,15.91,4.42,0.465682241,0.249911682,548.3764239,0.309618227,0.32329204,0.214834933,0.345776346,0.027074216
2014,ILLINOIS,WEST SOUTHWEST,MACOUPIN,67.5,4.98,527.32425,527.32425,111,70,15.66666667,35,6,18.19458333,131.9791667,49.73791667,157.505,11.89375,5,15,-25.43125,178,170,84.6,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1180.8,724,9.9027625,15.51664167,4.289479167,0.404420878,0.221845279,492.8664293,0.307256435,0.323642851,0.22125933,0.361464385,0.026312325
2014,ILLINOIS,WEST SOUTHWEST,MADISON,74.5,4.98,527.32425,527.32425,123.5,81,14.5,50.74637681,11.44166667,18.19458333,131.9791667,49.73791667,157.505,11.89375,2,43,-25.43125,277.173913,181.5951389,66.05,34.20516667,-1.0945,-3.599916667,-5.180291667,-7.948666667,-9.877708333,-1.093916667,-3.642541667,-7.0695,-8.665916667,-10.25045833,3595.041798,3595.041798,1197.4,950.8256945,9.9027625,15.51664167,4.289479167,0.468190136,0.269096546,518.5325644,0.311550259,0.320587553,0.222241916,0.360946258,0.027425735
2014,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,74.3,4.98,692.8,692.8,108,75,11.5,50.74637681,11.44166667,10,115,35,176,26,21.71074074,18.55780142,-23.9,277.173913,181.5951389,61.6,35,-2.2,-2.2,-6.1,-7.8,-8.9,-1.1,-3.9,-8.9,-8.9,-8.9,3024.3,3024.3,1059.8,950.8256945,11.68,17.53,5.84,0.377117173,0.204544216,418.6601369,0.302600733,0.319390905,0.214375929,0.352613541,0.024099372
2014,ILLINOIS,WEST SOUTHWEST,MORGAN,76.3,4.98,530.45,530.45,121,72.66666667,11.33333333,50.74637681,11.44166667,22,134,46.5,162.5,15,12.5,12.5,-24.15,277.173913,181.5951389,90.76666667,35.6,-3.6,-3.6,-5.55,-6.95,-9.15,-2.8,-2.8,-9.45,-9.45,-10.3,3593.15,3593.15,1080.2,950.8256945,9.955,15.915,3.985,0.336471244,0.203221058,432.3229881,0.300010577,0.31574684,0.21470972,0.372678755,0.027882801
2014,ILLINOIS,WEST SOUTHWEST,PIKE,68.6,4.98,495.15,495.15,128,64,13,50.74637681,11.44166667,21,131.5,45.5,156,14.5,1.5,18.55780142,-25.85,277.173913,181.5951389,69.9,35,-1.95,-3.3,-4.7,-7.25,-9.4,-0.85,-3.05,-7.5,-7.5,-8.9,3483,3483,1143.9,950.8256945,9.86,15.665,4.045,0.394168641,0.221740863,494.1406236,0.296565245,0.308571541,0.199934157,0.350311884,0.027842484
2014,ILLINOIS,WEST SOUTHWEST,SANGAMON,75,4.98,567.7,567.7,115.2,66,10.2,43,10.5,19.5,131.5,45.5,162,11.5,35.4,25.8,-24.65,254.5,236.5,62.86,34.75,-1.1,-2.7,-6.9,-6.9,-9.35,-2.2,-2.75,-9.1,-9.1,-9.95,3524.45,3524.45,1057.2,1057.5,10.29,15.895,4.685,0.347765626,0.203212167,375.4555121,0.314034794,0.324103526,0.223293878,0.372190598,0.030479674
2014,ILLINOIS,WEST SOUTHWEST,SCOTT,76.9,4.98,496.7,496.7,136,74,14,50.74637681,11.44166667,22,135,47,155,9,9.5,11.5,-26.1,277.173913,181.5951389,61,34.4,-2.2,-2.2,-4.4,-7.2,-9.4,-2.2,-2.2,-7.8,-7.8,-9.4,3521.7,3521.7,1114.3,950.8256945,9.88,15.53,4.23,0.361883882,0.209096915,458.3062435,0.298187584,0.312190077,0.210410337,0.368403139,0.025586756
2013,ILLINOIS,CENTRAL,MARSHALL,57.5,6.52,570.5251938,570.5251938,119,75.5,9,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,7.666666667,12.33333333,-19.60719697,225.2,195.0153846,129,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1068.3,795.7826923,10.5053876,16.1322093,4.901969697,0.37886239,0.214192732,299.3521595,0.318264136,0.327620997,0.194884948,0.362836243,0.021018205
2013,ILLINOIS,CENTRAL,MASON,49.2,6.52,570.5251938,570.5251938,93,70,16,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,3,9.5,-19.60719697,225.2,195.0153846,58.4,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1235.5,795.7826923,10.5053876,16.1322093,4.901969697,0.374004912,0.207174452,412.2455527,0.31954168,0.331423205,0.212885168,0.371111615,0.016278164
2013,ILLINOIS,CENTRAL,MCLEAN,57,6.52,513.25,513.25,113,67.83333333,7.166666667,32,9,5.5,147,53,156.5,22.5,17.33333333,25,-18.6,203,192,57.95,35.8,-1.4,-4.4,-4.4,-8.05,-11.4,-1.7,-4.75,-5.85,-6.95,-11.4,3353.466667,3353.466667,899.7333333,732,9.69,15.565,3.815,0.316507913,0.181933709,321.8608436,0.318882834,0.333170183,0.230083086,0.357707844,0.021395191
2013,ILLINOIS,CENTRAL,PEORIA,76.4,6.52,634.1,634.1,115.3333333,72.33333333,11.33333333,31,8,1,137,44,158,23,23,12.25,-18.8,180,178,101.5,37.2,-1,-3.8,-7.1,-7.1,-9.9,-1,-4.3,-4.9,-7.2,-10.6,3271.8,3271.8,1119.9,730,10.62,15.88,5.37,0.459606891,0.264347525,362.6559284,0.332663145,0.334695189,0.2187041,0.373897641,0.024376285
2013,ILLINOIS,CENTRAL,WOODFORD,61.1,6.52,519.75,519.75,112.25,68.25,10.5,41.38666667,10.06923077,6.5,146.5,44.5,159,19.5,28,15.33333333,-19.7,225.2,195.0153846,92.65,36.95,-0.85,-4.15,-5,-7.8,-12.2,-0.3,-4.7,-4.7,-7.25,-9.7,3374,3374,1043.775,795.7826923,9.85,15.86,3.84,0.366394164,0.206503839,339.3022492,0.31559347,0.327193884,0.206218781,0.365710048,0.026886757
2013,ILLINOIS,EAST,IROQUOIS,78,6.52,570.5251938,570.5251938,133,66,7,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,13,25,-19.60719697,225.2,195.0153846,52.6,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,895.35,795.7826923,10.5053876,16.1322093,4.901969697,0.293210663,0.175077078,323.3936155,0.312191216,0.328430322,0.201767696,0.343246217,0.020683376
2013,ILLINOIS,EAST,KANKAKEE,69.7,6.52,514.3,514.3,118,64.75,11,41.38666667,10.06923077,3,145,45,152,16,22,13.33333333,-20,225.2,195.0153846,67.525,35.6,-2.2,-2.2,-5.6,-7.8,-11.7,0,-2.2,-4.4,-7.2,-10,3362.9,3362.9,962.02,795.7826923,9.81,15.11,4.5,0.340617848,0.204297195,323.9978544,0.304447149,0.325037618,0.180468762,0.341252208,0.018853231
2013,ILLINOIS,EAST,VERMILION,65,6.52,550.95,550.95,120.1666667,71.83333333,11.83333333,41.38666667,10.06923077,1.5,136,41.5,161,16,2.5,13.33333333,-18.85,225.2,195.0153846,60.23333333,36.15,-1.4,-2.5,-4.4,-8.35,-9.15,0,-5,-6.15,-8.05,-9.4,3111.45,3111.45,997.2833333,795.7826923,10.745,16.24,5.255,0.342009521,0.199124071,426.0238042,0.32987634,0.342848109,0.244493465,0.354407921,0.022074631
2013,ILLINOIS,EAST SOUTHEAST,CLAY,61.2,6.52,695.1,695.1,98,73,20,41.38666667,10.06923077,0,130,21,169,31,4,5,-16.7,225.2,195.0153846,98.15,37.2,-0.6,-2.8,-7.8,-7.8,-10,-0.6,-2.8,-5,-6.7,-13.3,2827.3,2827.3,1433.5,795.7826923,12.02,17.77,6.27,0.530214107,0.333847349,588.5572709,0.355360585,0.362374632,0.334076607,0.379689724,0.021169127
2013,ILLINOIS,EAST SOUTHEAST,COLES,55.3,6.52,570.5251938,570.5251938,108.5,66,13.5,27,6,0,131,41.37596899,157.8875969,21.45348837,188,13.66666667,-17.7,203,203,71.25,36.28449612,0,-3.2,-6.6,-7.1,-12.1,-1,-4.3,-5.5,-7.1,-11.6,2835.8,2835.8,1122.45,548,10.5053876,16.1322093,5.98,0.349672521,0.20813896,472.3874103,0.342167369,0.355969987,0.265818015,0.370375078,0.018098042
2013,ILLINOIS,EAST SOUTHEAST,CRAWFORD,65.8,6.52,657.5666667,657.5666667,123.3333333,75.33333333,16.66666667,41.38666667,10.06923077,1.666666667,125.3333333,31,168.3333333,21,16.75,15.75,-19.43333333,225.2,195.0153846,76.36666667,35.93333333,-1.333333333,-2.966666667,-5.333333333,-7.766666667,-10,-0.933333333,-4.066666667,-5.366666667,-7.4,-9.8,2839.3,2839.3,1368.866667,795.7826923,11.93666667,17.39333333,6.483333333,0.461947151,0.301233414,580.3846589,0.355023733,0.368134842,0.310528995,0.381913141,0.021826953
2013,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,56.8,6.52,570.5251938,570.5251938,111,69,13.5,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,5,5.5,-19.60719697,225.2,195.0153846,77.75,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1124.75,795.7826923,10.5053876,16.1322093,4.901969697,0.415935931,0.248702148,561.9075988,0.353610042,0.364568895,0.269281752,0.375663893,0.028381985
2013,ILLINOIS,EAST SOUTHEAST,DOUGLAS,72,6.52,557.2,557.2,105,66,8,41.38666667,7,1,141,44,159,13,15,25,-17.8,225.2,330,77.5,36.1,-1.1,-3.3,-6.7,-6.7,-11.7,0,-2.8,-5,-7.8,-9.4,3205.9,3205.9,1005.65,823,10.58,15.95,5.22,0.303411489,0.174611724,400.4872035,0.330102282,0.349190895,0.252804676,0.36198927,0.013736632
2013,ILLINOIS,EAST SOUTHEAST,EDGAR,67.7,6.52,570.5251938,570.5251938,100,70,14,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,5,1,-19.60719697,225.2,195.0153846,63.5,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3188.7,3188.7,1016.75,795.7826923,10.5053876,16.1322093,4.901969697,0.351650457,0.195718918,451.5004642,0.335944827,0.351755523,0.251063977,0.361342798,0.024507986
2013,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,62.3,6.52,615,615,107.75,70.25,14,21,6,0,140,31,166,25,3.333333333,8.5,-16.7,152,152,78.25,37.2,-2.2,-2.2,-5.6,-9.4,-9.4,-1.1,-3.3,-5,-7.8,-8.9,3026.2,3026.2,1170.725,339,11.31,17.16,5.45,0.409610215,0.268795184,538.8516702,0.347681604,0.358504675,0.294044001,0.374094124,0.025005936
2013,ILLINOIS,EAST SOUTHEAST,JASPER,59.9,6.52,650.25,650.25,119.5,80.5,16,27,7,0.5,123,25.5,166.5,19,13,26,-17.5,152,114,74.2,36.4,-1.4,-2.75,-5,-7.5,-11.1,-0.55,-3.3,-4.7,-8.6,-10,2832.1,2832.1,1393.45,527,11.975,17.335,6.615,0.426892076,0.28663528,543.6571582,0.3551834,0.3683228,0.299711114,0.379492391,0.023016791
2013,ILLINOIS,EAST SOUTHEAST,LAWRENCE,68.3,6.52,695.7,695.7,122,75,17.5,41.38666667,10.06923077,1,118,22,169,26,149,39.5,-19.9,225.2,195.0153846,95.35,37.2,-0.5,-2.7,-4.9,-8.2,-9.3,-1.6,-2.7,-4.9,-7.1,-9.3,2723.45,2723.45,1446.3,795.7826923,12.25,17.67,6.84,0.495354429,0.318539653,550.0265526,0.36157047,0.372318336,0.344647322,0.383872187,0.016571364
2013,ILLINOIS,EAST SOUTHEAST,MOULTRIE,68,6.52,570.5251938,570.5251938,92,58,10,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,4,7.5,-19.60719697,225.2,195.0153846,77.7,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1011.15,795.7826923,10.5053876,16.1322093,4.901969697,0.31357151,0.185796524,450.4455086,0.324108457,0.342690119,0.239340562,0.36119298,0.010484741
2013,ILLINOIS,EAST SOUTHEAST,RICHLAND,71.9,6.52,613,613,129,74,22,25,5,2,135,26,167,19,1,20,-18.9,229,160,87.1,36.1,-1.1,-5,-5,-8.9,-8.9,-1.1,-3.9,-4.4,-7.2,-13.3,2932.3,2932.3,1527,418,11.52,17.27,5.77,0.492189024,0.31453676,551.527202,0.36306821,0.374536677,0.35433503,0.383007431,0.020895992
2013,ILLINOIS,NORTHEAST,BOONE,69.5,6.52,570.5251938,570.5251938,134,76.5,9.5,75.5,13.5,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,25.57176871,17.49965278,-19.60719697,355.5,222,104.65,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1099.8,1236.5,10.5053876,16.1322093,4.901969697,0.353642861,0.220857489,222.2250103,0.320438369,0.336843003,0.175259503,0.341542787,0.059303079
2013,ILLINOIS,NORTHEAST,DE KALB,70.2,6.52,570.5251938,570.5251938,112.3232031,70.29265499,11.80972597,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,25.57176871,17.49965278,-19.60719697,225.2,195.0153846,85.19792004,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1110.218978,795.7826923,10.5053876,16.1322093,4.901969697,0.312822319,0.191203569,205.6517844,0.317810293,0.332494062,0.172569183,0.342638512,0.05369243
2013,ILLINOIS,NORTHEAST,KENDALL,70.8,6.52,570.5251938,570.5251938,135.25,75.75,8.5,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,25.57176871,1,-19.60719697,225.2,195.0153846,124.65,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1154.525,795.7826923,10.5053876,16.1322093,4.901969697,0.370002593,0.224957733,256.6114782,0.317239804,0.334558636,0.190164124,0.351182437,0.034630955
2013,ILLINOIS,NORTHEAST,LA SALLE,68.8,6.52,463.7666667,463.7666667,124.6,69.9,10.7,24,9,9.333333333,148.6666667,50,151.3333333,16.33333333,16.25,18,-21.13333333,178,178,118.59,35.2,-2.8,-3.7,-5.533333333,-7.233333333,-13.33333333,-0.566666667,-5,-5,-7.8,-9.833333333,3426.05,3426.05,1115.35,581,9.276666667,15.14,3.413333333,0.346043047,0.200174554,256.3744358,0.318390099,0.330517368,0.178987458,0.353635812,0.029812824
2013,ILLINOIS,NORTHEAST,LAKE,53.3,6.52,333.5,333.5,139.375,78.375,7.375,64,13,12.5,155.5,72,124.5,8,102.6666667,29.66666667,-22.25,279,188,92.325,33.6,-2.25,-2.5,-5.8,-7.5,-13.3,-1.1,-4.45,-6.4,-6.7,-10,3954.35,3954.35,973.925,1236,7.755,12.995,2.505,0.327966295,0.183929537,284.7830366,0.350992664,0.350572092,0.251436917,0.370909944,0.009629562
2013,ILLINOIS,NORTHEAST,MCHENRY,69.1,6.52,357.4666667,357.4666667,132.8,82.2,8.2,41.38666667,10.06923077,12.33333333,152,65.66666667,136,11.66666667,28.5,18.66666667,-22.23333333,225.2,195.0153846,106.06,34.8,-0.566666667,-3.133333333,-4.966666667,-7.933333333,-11.83333333,-1.466666667,-2.4,-5.166666667,-7.4,-10,3891.8,3891.8,1062.816667,795.7826923,8,13.55666667,2.44,0.407866767,0.239239281,252.8571501,0.319299894,0.330069171,0.178907564,0.332074255,0.046991035
2013,ILLINOIS,NORTHWEST,CARROLL,82.2,6.52,407.8,407.8,117.5,72,6.5,82,14,14,166,53,153,23,9,24,-28.9,254,178,103.65,36.7,-1.1,-2.2,-6.7,-6.7,-10.6,-2.2,-2.2,-7.8,-7.8,-12.2,3806.9,3806.9,944.95,1022.5,8.23,14.9,1.56,0.341924563,0.192100419,205.994527,0.317141985,0.325086208,0.161229952,0.339436203,0.052822938
2013,ILLINOIS,NORTHWEST,HENRY,61,6.52,503.85,503.85,113,66,9.666666667,65,13,10.5,148.5,57,152.5,17,11,20,-23.3,203,128.5,100.4333333,36.4,-1.1,-3.05,-5,-8.3,-10.25,-1.7,-4.7,-4.7,-9.15,-9.15,3641.35,3641.35,986.8666667,861.5,9.105,14.67,3.54,0.337240014,0.218501476,237.2008012,0.314221183,0.326145301,0.1650819,0.357529471,0.033948386
2013,ILLINOIS,NORTHWEST,LEE,73.4,6.52,328.4,328.4,121.4,68,7.6,50,12,9,152,70,134,7,31.66666667,34,-23.3,190.5,178,90.74,33.3,-3.9,-3.9,-5,-9.4,-9.4,-0.6,-3.3,-4.4,-9.4,-9.4,3801.7,3801.7,915.42,906,7.87,13.32,2.42,0.331982228,0.20070731,207.5912942,0.316497524,0.32626905,0.168511103,0.345826518,0.045762226
2013,ILLINOIS,NORTHWEST,MERCER,58.3,6.52,561.6,561.6,97.66666667,61.33333333,7.333333333,44,13,7,141,58,156,27,25.57176871,17.49965278,-24.4,127,102,83.4,37.8,0,-3.9,-7.8,-7.8,-12.2,0,-3.3,-6.7,-6.7,-10.6,3570.35,3570.35,858.125,706,9.77,15.25,4.29,0.352619836,0.214147267,286.5539189,0.302121369,0.321909225,0.168030812,0.357956082,0.037398817
2013,ILLINOIS,NORTHWEST,OGLE,75.8,6.52,410.45,410.45,129,75.75,6.75,41.38666667,10.06923077,12,154,62,145.5,14.5,7.5,9.5,-25.55,225.2,195.0153846,90.175,35,-0.3,-5,-5,-8.05,-9.7,-0.55,-2.5,-6.1,-8.65,-9.75,3802.4,3802.4,969.425,795.7826923,8.305,14.165,2.445,0.363176804,0.233849997,215.4121368,0.312756413,0.32570253,0.159546002,0.340686118,0.055385727
2013,ILLINOIS,NORTHWEST,STEPHENSON,78.9,6.52,427,427,124.5,71,6.5,81,19,10,157,60,146,15,8,8,-23.9,178,178,79.5,36.1,-2.2,-2.2,-5,-8.3,-12.8,-0.6,-4.4,-4.4,-6.7,-10.6,3850.2,3850.2,985.8,1201,8.19,14.08,2.3,0.350216941,0.203765246,205.4196884,0.317772897,0.315075191,0.157868193,0.335220822,0.062953705
2013,ILLINOIS,NORTHWEST,WHITESIDE,64.7,6.52,421.7,421.7,106.8,68.2,5,57,13.5,11.5,152.5,65.5,144.5,11,15,36,-24.7,254,158,86.32,35.85,-0.85,-3.85,-5.25,-7.5,-10.55,-1.1,-3.6,-4.7,-7.2,-10.85,3738.833333,3738.833333,825.58,903.75,8.355,13.915,2.8,0.344257932,0.206211525,223.5968507,0.314773692,0.326369696,0.159477821,0.342172765,0.04372801
2013,ILLINOIS,NORTHWEST,WINNEBAGO,70,6.52,477.3,477.3,132,78.33333333,9.333333333,63,19,10,154,65,148,15,64,13,-23.8,381,221,83.46666667,35.6,-1,-3.2,-4.9,-7.7,-11,0,-6,-6,-9.4,-9.4,3693,3693,1074.5,1349,8.77,14.22,3.32,0.426743165,0.271779168,234.4706454,0.327114265,0.337360992,0.180848208,0.348096652,0.052704494
2013,ILLINOIS,SOUTHEAST,EDWARDS,70,6.52,570.5251938,570.5251938,112.3232031,70.29265499,11.80972597,41.38666667,10.06923077,4.018939394,138.219697,41.37596899,157.8875969,21.45348837,25.57176871,17.49965278,-19.60719697,225.2,195.0153846,85.19792004,36.28449612,-1.545833333,-3.731818182,-6.099242424,-8.040151515,-10.53484848,-0.913636364,-3.325757576,-5.432954545,-7.684090909,-10.25189394,3211.004651,3211.004651,1110.218978,795.7826923,10.5053876,16.1322093,4.901969697,0.532314113,0.329338463,533.8178754,0.360353467,0.367058183,0.349192344,0.376624147,0.017296457
